NDVI,UHI
0.47366,1.6532
0.31227,1.8327
0.54147,1.0802
0.42186,0.069091
NaN,NaN
0.54994,-0.74039
0.55133,-0.94994
0.50368,-0.75909
0.56506,-0.72648
0.65687,-0.82862
0.46447,-1.2353
0.062789,NaN
0.20775,-1.068
0.22476,-0.54574
NaN,NaN
0.34952,0.51077
0.39675,0.89444
0.38714,1.0791
0.38382,0.72649
0.44169,1.185
0.541,0.73264
NaN,NaN
NaN,NaN
0.55696,-0.82101
0.51946,-1.0599
0.54185,-1.0778
0.48035,-1.1266
0.58359,-1.1367
0.28737,-1.1376
0.11796,NaN
0.14806,-1.068
0.29875,-0.54574
NaN,NaN
0.41753,0.51077
0.4391,-0.11998
0.47417,0.10935
0.29223,-0.15097
0.43235,0.35768
0.52561,0.11984
NaN,NaN
NaN,NaN
0.48213,-0.82101
0.48853,-1.0599
0.51566,-1.0778
0.53401,-1.706
0.51395,-1.7843
0.24324,-1.4215
NaN,NaN
0.15789,NaN
0.18765,NaN
0.32493,-1.1762
NaN,NaN
0.54566,-0.11998
0.60501,0.10935
0.50731,-0.15097
0.54472,0.35768
0.57921,0.11984
NaN,NaN
NaN,NaN
0.52361,-0.99833
0.48252,-1.2071
0.5381,-1.4647
0.52879,-1.706
0.48726,-1.7843
0.4898,-1.4215
NaN,NaN
NaN,NaN
0.14935,NaN
0.34712,-1.5922
NaN,NaN
0.50972,-0.41359
0.52287,0.224
0.5459,0.28541
0.59013,0.05708
NaN,NaN
NaN,NaN
NaN,NaN
0.53076,-1.2004
0.52644,-1.3394
0.54413,-1.5915
0.31594,NaN
0.24036,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.1378,NaN
NaN,NaN
NaN,NaN
0.44298,-0.41359
0.47628,1.5205
0.55518,1.4313
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.49911,-1.2004
0.50746,-1.3394
0.57323,-1.5915
0.13261,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.59953,-1.5654
0.54756,-1.5998
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.59004,-0.60096
0.13857,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
