NDVI,UHI
0.34064,2.8367
0.17071,2.5646
0.22263,1.2042
0.27232,1.4223
0.35592,1.741
0.30844,1.7541
0.20411,1.5161
0.21719,1.5105
0.26561,1.3894
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.091636,NaN
0.10242,-4.8831
0.12582,-0.58359
0.11562,3.2224
0.12839,3.8897
0.051974,4.5566
0.091798,4.1494
0.084278,3.5311
0.16696,3.7958
0.094718,4.2671
0.061065,3.4565
0.07725,3.2279
-0.059898,3.6808
0.0078645,3.1931
0.025952,3.6302
0.19171,4.3712
0.1217,4.272
0.1359,3.4388
0.17388,2.7966
0.29992,3.0106
0.31767,2.8211
0.20652,2.314
0.29154,1.539
0.26417,1.275
0.40032,2.1617
0.27765,2.2914
0.2442,1.6032
0.22373,0.92438
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.17098,-4.7945
0.1729,-1.8006
0.1137,3.3633
0.10227,3.8772
0.093703,4.1706
0.10099,4.1708
0.16555,3.8796
0.13664,4.244
0.08202,4.1912
0.12071,3.3886
0.071393,3.4888
0.053557,3.5996
0.034266,3.345
0.10743,3.4433
0.18641,4.2002
0.11223,4.348
0.15812,3.7691
0.21682,3.681
0.33909,3.3744
0.25655,3.1086
0.16353,2.6546
0.2461,2.3925
0.30435,1.8326
0.22347,2.6851
0.2678,2.7721
0.33319,2.1869
0.28339,1.4865
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.311,NaN
0.13368,-1.4698
0.19362,3.4128
0.13272,3.4973
0.099699,4.027
0.10862,4.77
0.12194,4.891
0.15825,4.9656
0.098397,4.6644
0.1098,3.9483
0.075552,4.3157
0.054067,4.3394
0.13092,4.2442
0.22576,4.3307
0.18728,4.118
0.22529,3.9059
0.19874,3.775
0.19399,3.8465
0.069586,3.5211
0.21728,3.3003
0.1822,2.9017
0.2184,2.4995
0.28528,2.2909
0.34418,2.756
0.28257,2.7006
0.3195,2.7584
0.28912,3.1098
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.034263,NaN
0.30183,NaN
0.1738,-0.58556
0.25154,2.7054
0.19716,2.7857
0.18174,3.34
0.11033,5.3646
0.09708,5.5819
0.074345,5.4345
0.10223,5.1825
0.10331,4.5362
0.040242,4.6985
0.055014,4.7615
-0.0024415,4.7708
-0.052305,4.5141
0.076076,3.9873
0.25198,3.4694
0.20593,3.2649
0.19338,3.3335
0.15176,3.4543
0.22438,3.0557
0.21277,2.8865
0.26818,2.5216
0.36544,2.649
0.24477,2.9953
0.37106,3.0413
0.33792,3.0599
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.14816,NaN
0.35351,-2.6273
0.090572,0.41453
0.082246,2.7517
0.097961,3.1224
0.11158,3.6828
0.1086,5.5587
0.10204,5.5295
0.11926,5.3213
0.11777,5.2457
0.086831,5.32
-0.033745,5.0554
0.0017523,4.8979
0.037463,4.9358
0.081483,4.5257
0.11142,4.0903
0.20854,3.3971
0.32355,3.2961
0.29811,3.7834
0.12544,3.8668
0.11533,3.3536
0.19074,3.2668
0.11201,3.2006
0.16509,3.4061
0.17456,3.498
0.26108,3.4603
0.22076,3.2033
0.25911,3.0983
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.051757,NaN
0.13189,-1.1311
0.19259,1.3055
0.075665,1.14
0.082968,2.5567
0.098345,3.0231
0.10898,3.7919
0.12876,5.2768
0.14598,4.9659
0.12052,4.8641
0.11297,4.8347
0.078671,4.7134
0.053315,5.191
0.099953,5.0417
0.094578,4.8557
0.062211,4.4163
0.1807,3.6857
0.27082,3.4357
0.18201,3.7306
0.18684,4.4542
0.1605,3.6791
0.18961,4.0221
0.22211,3.8471
0.24095,3.6694
0.27005,3.5786
0.21701,3.5165
0.29531,3.7313
0.2317,3.4264
0.30072,3.0783
0.27892,3.0288
NaN,NaN
NaN,NaN
0.1007,NaN
0.12207,-1.9391
0.18825,1.0986
0.17108,3.0885
0.068808,2.2742
0.097534,2.4332
0.12947,2.6084
0.11886,3.6937
0.13059,3.7619
0.13505,4.3389
0.11267,4.6671
0.1417,4.5878
0.072357,4.4307
0.043141,5.2592
0.071035,5.2454
0.085527,4.8745
