NDVI,UHI
0.11935,1.6523
0.11083,2.0847
0.13952,2.1996
0.27778,2.0705
0.12516,1.4516
0.20143,1.1973
0.2886,1.37
0.23099,1.656
0.25808,1.6248
0.22943,1.4535
0.22863,1.6721
0.19637,2.08
0.20504,2.1084
0.19904,1.9755
0.15821,2.0405
0.18691,1.9451
0.32248,1.5288
0.11844,1.5542
0.16851,1.852
0.19547,1.5782
0.29016,1.0637
0.18041,1.4914
0.25075,1.2833
0.24191,0.42204
0.18209,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.25293,0.70773
0.15775,1.4293
0.21781,2.5835
0.29156,2.4064
0.15828,2.3422
0.11845,2.3155
0.10551,2.0144
0.1398,2.0615
0.22661,1.4551
0.10637,1.1721
0.14291,1.2074
0.19042,1.7236
0.19978,1.7839
0.29282,1.6513
0.17224,1.9647
0.18198,2.1169
0.11993,2.0307
0.20671,1.9455
0.22313,1.8564
0.27972,1.6523
0.32261,1.4922
0.2482,1.5615
0.23843,1.3597
0.3486,1.5782
0.27697,0.6755
0.22762,1.6058
0.29628,1.2833
0.34953,0.4017
0.17201,NaN
0.11827,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.33678,0.9139
0.23741,2.0372
0.1612,2.7593
0.16606,2.7073
0.29572,2.6064
0.1377,2.3155
0.14626,1.9956
0.1078,1.8846
0.2007,1.4551
0.24579,1.408
0.1541,1.1988
0.11999,1.7236
0.16631,1.9097
0.29127,1.7546
0.30776,1.9647
0.24495,2.0516
0.13456,1.9097
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.2891,2.0225
0.24353,1.3437
0.44782,0.71843
0.38368,0.83925
0.28889,1.5749
0.37611,1.4635
0.42575,0.56937
0.15601,-0.29067
0.30551,NaN
0.21591,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.39933,1.1563
0.22415,2.3561
0.12426,2.7593
0.1204,2.586
0.43018,2.4555
0.47787,2.372
0.094364,2.0842
0.094637,1.7817
0.10191,1.6668
0.25518,1.5262
0.26931,1.2319
0.18788,1.8904
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.24094,2.0301
0.35458,0.86758
0.31941,0.83925
0.32934,1.7658
0.3498,1.6208
0.42332,0.56937
0.17037,-0.094038
0.32169,NaN
0.30303,NaN
0.23832,NaN
0.067742,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.46658,1.4426
0.1986,2.4355
0.12426,2.731
0.096221,2.5087
0.25492,2.3079
0.23692,2.2539
0.11386,2.2306
0.092494,2.1516
0.11528,1.9871
0.17563,1.7994
0.20212,1.2455
0.18973,2.13
0.14083,1.9981
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.29588,1.3535
0.29889,1.3336
0.30339,1.7899
0.27369,1.6216
0.21626,0.76642
0.14066,-0.18066
0.38733,-0.42562
0.40021,NaN
0.42528,-0.5018
0.28322,NaN
0.11156,NaN
0.1092,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.41417,0.47639
0.47368,1.4426
0.23068,2.3867
0.20828,2.5354
0.097443,2.5087
0.16253,2.473
0.11527,2.2103
0.13045,2.2306
0.16377,2.3993
0.1342,2.1178
0.14205,1.7994
0.16464,1.3175
0.169,2.2502
0.13822,1.8765
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.25489,1.7866
0.30021,1.2789
0.17985,0.064339
0.27656,-0.18066
0.46028,-0.40326
0.39493,-0.22482
0.50615,-0.5018
0.39135,-0.59644
0.27688,NaN
0.23489,NaN
0.25458,NaN
0.11874,-1.514
0.28422,NaN
NaN,NaN
0.5334,0.42692
0.40826,1.8101
0.21178,2.2748
0.31104,2.2225
0.15032,2.4639
0.12872,2.6167
0.10831,2.2477
0.065136,2.2917
0.16881,2.4292
0.13152,2.0178
0.092607,1.6688
0.10974,1.4104
0.11715,2.3926
0.20523,2.0328
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.45429,1.5565
0.46394,0.084819
0.39956,-0.20294
0.41708,-0.34354
0.4091,-0.41619
0.45293,-0.22876
0.45559,-0.093532
0.44173,NaN
0.39872,-0.42096
0.42393,NaN
0.26499,-1.2065
0.30263,NaN
NaN,NaN
0.32999,0.32016
0.45323,1.8356
0.31541,2.2748
0.30766,2.2762
0.24241,2.3996
0.1254,2.6167
0.10671,2.4059
0.19114,2.3475
0.16224,2.4292
0.097477,1.7354
0.088717,1.4021
0.071127,1.4104
0.09798,2.3159
0.19247,2.1847
NaN,NaN
