NDVI,UHI
0.23965,0.84222
0.3135,0.34478
0.36888,0.66716
0.31071,0.50489
0.37288,-0.15372
0.42337,0.12621
0.44985,1.1821
0.51052,0.71779
0.55919,0.57552
0.59062,0.2497
0.63971,-0.55834
0.64201,-1.0842
0.59894,-0.54923
0.62411,-0.86771
0.72639,-0.98262
0.70625,-1.1599
0.6994,-1.2908
0.73841,-1.2559
0.73743,-1.3479
0.76452,-1.2871
0.73984,-0.87371
0.58427,-0.69657
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.40091,-2.0869
0.55368,-2.2758
0.48122,-1.4258
0.2224,5.9212
0.15676,8.7489
0.15238,9.3593
0.14362,9.8762
0.12182,9.6976
0.14155,9.627
0.11155,9.7676
0.12674,9.7252
0.14051,9.8958
0.14107,9.1409
0.14545,8.0333
0.15057,7.3827
0.1255,6.8757
0.11451,7.5213
0.12275,6.7541
0.17825,6.174
0.12155,6.214
0.14779,6.2646
0.14363,7.3019
0.11117,7.739
0.17286,7.9254
0.17821,6.9609
0.31638,6.0016
0.14602,5.6479
0.13444,6.5453
0.13141,7.8662
0.1655,7.57
0.13538,6.1261
0.12147,6.0829
0.13513,5.3787
0.18513,6.3734
0.2,7.0894
0.16298,6.4057
0.15788,7.1918
0.21554,6.6136
0.2986,5.5437
0.27448,5.7349
0.23671,5.1563
0.24628,1.4429
0.3635,0.60562
0.27121,-0.024884
0.51071,0.19466
0.2651,0.094658
0.38866,-0.2887
0.56924,-0.12262
0.48921,0.48344
0.62153,0.11234
0.59045,0.33708
0.51324,0.21469
0.53415,-0.69079
0.65953,-0.92272
0.63528,-0.65062
0.55003,-1.0303
0.77541,-1.0287
0.7667,-1.1731
0.77168,-1.3104
0.78248,-1.271
0.76471,-1.283
0.75924,-1.1363
0.69977,-0.78807
0.48718,-0.68487
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.52602,-1.2964
0.4698,-1.9758
0.48712,-2.0715
0.4392,-1.6454
0.21574,5.8594
0.1536,8.9017
0.14152,9.808
0.13755,9.8527
0.12734,9.7584
0.15765,9.7956
0.12176,9.7903
0.1338,9.5656
0.15682,9.6607
0.11235,8.9307
0.16924,7.7179
0.20808,6.9487
0.10816,6.603
0.15157,7.0702
0.15929,6.6128
0.13221,6.6083
0.16316,6.9199
0.11696,7.0914
0.14517,7.4554
0.15588,7.6882
0.1639,7.7403
0.1878,6.9108
0.17652,5.9013
0.14297,6.6917
0.15915,7.2529
0.13492,8.358
0.15967,7.5871
0.14451,5.9136
0.1804,4.8824
0.27881,2.2782
0.25721,3.9081
0.20456,5.4071
0.18315,3.9269
0.20011,5.5654
0.15726,6.0888
0.22881,5.2349
0.32477,4.9167
0.23291,4.5032
0.29116,0.8044
0.47514,0.029908
0.47434,-0.47315
0.45068,-0.11749
0.35195,-0.090606
0.45363,-0.35644
0.60334,-0.48722
0.37849,-0.18197
0.47056,0.018928
0.53061,0.3911
0.4747,-0.032253
0.54439,-0.63628
0.64636,-0.82217
0.56306,-0.81685
0.55663,-1.1205
0.787,-1.1432
0.77505,-1.2621
0.78616,-1.2597
0.78423,-1.3211
0.77243,-1.2711
0.73201,-1.011
0.70883,-0.71759
0.43465,-1.2192
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.4047,-0.8027
0.42913,-1.6012
0.63691,-1.5772
0.42183,-1.3762
0.24508,5.488
