NDVI,UHI
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.30734,1.6671
0.18129,3.0977
0.17189,3.7701
0.27842,3.204
0.31675,3.2115
0.32186,3.3852
0.26494,4.464
0.27407,5.7296
0.25776,5.7728
0.25592,5.4917
0.28139,5.4591
0.30174,5.1106
0.22697,5.79
0.11181,6.4729
0.13837,6.5533
0.26582,5.7628
0.45099,4.9881
0.62095,2.7299
0.48006,1.8273
0.33026,2.8939
0.38808,1.1349
0.36646,0.36859
0.3939,-0.25988
0.51958,-2.0613
0.5762,-3.0321
0.52846,-3.1877
0.55546,-3.2605
0.5419,-3.5001
0.46036,-2.7539
0.49575,-3.2256
0.47368,-3.2908
0.4637,-3.5547
0.41762,-1.1659
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.32233,1.5956
0.22831,3.728
0.16091,4.549
0.22004,3.394
0.26957,2.9096
0.29395,3.5261
0.2888,4.7959
0.25577,5.5681
0.2763,5.6161
0.30929,5.3868
0.28335,5.472
0.30035,5.5951
0.1804,6.2172
0.10381,7.222
0.18745,7.0272
0.25862,6.2346
0.39223,4.8623
0.48757,2.1696
0.40349,1.4376
0.31802,2.4329
0.4182,1.3674
0.37095,0.3729
0.35728,-0.046018
0.41781,-1.5459
0.49199,-2.5872
0.52314,-2.6413
0.50422,-2.6241
0.52048,-2.9477
0.44807,-2.2358
0.44664,-2.2104
0.44393,-2.1083
0.50171,-2.5005
0.41125,0.22924
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.30473,1.9726
0.25971,4.1194
0.21438,4.549
0.25616,4.0797
0.24242,3.0285
0.29105,3.9219
0.26348,4.7959
0.22606,5.4854
0.26097,5.6363
0.30061,5.4372
0.31018,5.472
0.23967,5.8867
0.1262,6.6238
0.1604,7.49
0.25323,7.0272
0.28944,6.272
0.31173,4.9114
0.31214,2.9707
0.30276,1.4376
0.29311,2.5823
0.38376,1.6782
0.42102,0.39143
0.33544,-0.046018
0.41655,-1.1022
0.45375,-2.3807
0.5148,-2.8421
0.44847,-2.6241
0.43374,-2.3535
0.41637,-1.9551
0.45424,-1.7491
0.39648,-2.1083
0.41015,-1.6181
0.3257,1.6634
