NDVI,UHI
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.32935,1.2171
0.33661,0.31155
0.16976,-0.2908
0.22511,-0.71269
0.21462,-0.40765
0.2907,0.67961
0.17484,2.1859
0.4155,2.7692
0.12332,3.0063
0.12566,2.9373
0.28252,3.703
0.32645,2.6235
0.18103,1.1634
0.13313,-0.50511
0.57991,-0.99071
0.5319,-1.2449
0.48298,-1.2824
0.44593,-1.5971
0.49128,-1.8032
0.43339,-1.0243
0.28808,-0.26959
0.26382,0.93715
0.33465,0.99756
0.17396,0.77494
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.26574,1.6971
0.1872,0.63973
0.53442,0.36819
0.36407,0.32515
0.14446,-0.41851
0.23486,-0.40765
0.40153,-0.19628
0.34188,0.953
0.22874,2.1404
0.3111,2.4258
0.30336,2.9373
0.23673,3.8145
0.49598,2.3023
0.34671,1.1423
0.39188,0.043581
0.47836,-0.99071
0.51914,-1.2449
0.55682,-0.73586
0.46052,-0.99908
0.43138,-1.1156
0.53612,-1.0243
0.21479,-0.26959
0.24522,1.6765
0.35693,1.4521
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.35311,0.47482
0.23523,0.63973
0.23292,0.36819
0.33652,0.74837
0.22571,-0.11254
0.4932,-0.60067
0.311,-0.19628
0.35228,0.953
0.32532,1.1956
0.21691,2.681
0.26156,3.7121
0.20793,3.8145
0.56051,2.3023
0.37143,1.6653
0.48258,0.85711
0.46765,-0.16118
0.47356,-0.62066
0.56718,-0.73586
0.46291,-0.87038
0.41347,-0.86604
0.50258,-0.47529
0.20204,0.55158
0.28459,1.6765
0.2972,2.0099
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.43042,-0.077378
0.26397,0.37297
0.21787,0.71562
0.30818,0.74837
0.64406,-0.11254
0.55712,-1.511
0.54951,-1.5358
0.36402,-0.74479
0.44215,1.1956
0.32602,2.681
0.2154,3.8715
0.23807,3.9037
0.50987,2.5296
0.37181,1.6653
0.46453,0.85711
0.50104,0.85601
0.44328,0.29717
0.63188,0.069885
0.47421,-0.87038
0.50634,-0.86604
0.31627,0.49736
0.2911,1.3342
0.3895,2.136
0.3191,2.0099
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.4893,-0.077378
0.26679,0.37297
0.5891,0.14199
0.51592,0.16003
0.58963,-0.624
0.49483,-1.511
0.34192,-1.5358
0.38567,-0.96178
0.44785,1.3099
0.36108,3.1554
0.22557,3.8715
0.35462,3.9037
0.45459,2.8607
0.47173,2.7783
0.50061,1.8377
0.44726,0.85601
0.3759,0.29717
0.56375,1.0439
0.52448,-0.51451
0.27647,-0.33875
0.26935,0.49736
0.41511,1.3342
0.28468,2.7524
0.2682,2.4811
0.40292,2.3011
0.32831,2.3956
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.66526,-0.056397
0.37466,-0.38366
0.62481,0.14199
0.47962,-0.93372
0.39809,-1.2517
0.20561,-1.1576
0.27005,-1.3742
0.45729,-0.96178
0.43993,2.1665
0.3939,3.1183
0.25057,3.8425
0.48925,3.8432
0.33853,2.8607
0.5227,3.3098
0.51822,3.0495
0.47032,2.6269
0.37614,1.8771
0.56766,1.0439
0.62662,0.11588
0.34783,0.70368
0.26132,1.6346
0.29788,2.2346
0.29698,2.7524
0.21791,2.8208
0.33124,2.9727
0.32421,2.95
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.52472,0.52146
0.56715,0.57735
0.50043,-0.082158
0.50383,-0.56751
0.51287,-0.93372
0.52009,-1.2517
0.18507,-0.054536
0.32424,-0.85902
0.44411,-0.043233
0.26181,2.1665
0.37881,3.1183
0.15528,3.6426
0.49922,3.8246
0.41799,3.3493
0.36413,3.3098
0.35684,3.0495
0.49818,4.1139
0.49072,2.9905
0.51749,1.7194
0.53923,0.11588
0.38293,0.70368
0.2481,2.658
0.21069,2.7688
0.19189,2.9735
0.29779,2.8208
0.30307,2.9727
0.29222,3.2795
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.47272,0.97454
0.48703,0.57735
0.57315,-0.082158
0.602,-0.60797
0.56172,-0.94325
0.55177,-1.0701
0.32893,-0.054536
0.32885,-0.85902
0.35624,1.7737
0.20984,3.6225
0.39563,3.1564
0.37201,3.6426
0.32643,3.8246
0.39259,3.6819
0.34364,3.9929
0.16499,4.2393
0.33197,4.1139
0.46953,2.9905
0.45491,2.7596
0.59072,0.97945
0.26988,1.9023
0.20392,2.658
0.25335,2.7688
0.446,3.0439
0.2327,3.0071
0.23021,3.5144
0.23482,3.2795
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.48957,1.8488
0.38907,1.1315
0.36907,0.64273
0.53333,0.87826
0.57444,0.82118
0.62062,0.24153
0.65252,-0.60797
0.564,-0.090988
0.37031,0.17978
0.27703,1.2466
0.23969,1.0305
0.2783,1.7737
0.20135,4.6163
0.43148,3.4711
0.47332,3.3258
0.19361,3.5793
0.22353,3.6819
0.28051,3.9929
0.20396,4.9054
0.39009,4.6707
0.45447,3.692
0.43251,2.7596
0.48722,0.97945
0.33476,2.5672
0.21151,2.8345
0.21581,3.0013
0.29808,3.0439
0.35712,3.0071
0.30402,3.6514
0.25839,3.3022
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.59278,0.7684
0.51673,0.64273
0.58853,0.87826
0.58492,1.4678
0.59282,1.1448
0.46416,0.31452
0.42707,-0.090988
0.39173,0.17978
0.22715,3.1567
0.24077,2.82
0.34499,3.1616
0.16761,4.6163
0.38889,3.4711
0.451,3.3761
0.49126,3.6833
0.32622,3.6646
0.30941,4.3419
0.22276,4.9054
0.29651,5.3142
0.37753,4.472
0.4027,3.6999
0.51588,2.4088
0.28997,2.5672
0.22186,3.0461
0.29707,3.1324
0.24761,3.0994
0.26699,3.3488
0.24961,3.6514
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.42063,0.56444
0.61733,0.56465
0.581,1.352
0.5532,1.4678
0.37049,1.1448
0.35439,1.6162
0.34698,1.276
0.406,1.7135
0.31418,3.1567
0.17715,2.82
0.27203,4.1765
0.19358,4.7025
0.38814,3.7235
0.38802,3.3761
0.25587,3.6833
0.17756,4.4704
0.27197,4.7741
0.18103,5.4893
0.25357,5.3142
0.28091,4.472
0.43395,4.3815
0.47857,3.1326
0.3347,3.0459
0.2033,3.0461
0.2155,3.1324
0.22882,3.3886
0.22285,3.6414
0.30248,3.6897
0.34723,3.1496
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.41966,0.56444
0.53773,0.56465
0.3877,1.7196
0.41407,2.1882
0.5258,2.0332
0.34644,1.6162
0.48802,1.276
0.41188,2.6238
0.25816,4.0884
0.3398,3.7926
0.36331,4.1765
0.3528,4.7025
0.30127,3.7093
0.41948,3.9234
0.28791,4.523
0.10681,4.4704
0.15264,4.7741
0.2453,5.6093
0.23,5.5791
0.28995,5.035
0.41019,4.3815
0.37443,3.1326
0.3239,3.4787
0.22387,3.4754
0.29071,3.2382
0.23816,3.3886
0.376,3.6414
0.30183,3.639
0.42765,2.8912
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.51809,2.06
0.38937,2.0482
0.19273,1.9981
0.25421,2.205
0.46331,2.6238
0.18604,3.7124
0.31951,3.9857
0.32249,4.2493
