"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
1,1,"NGA","Nigeria","SSA","N","1990","","X",79.53147,5.5,69.87206,0.9272355,0.6112288,0.4511824,1.241498,-1,-1,-1,-1,95.269988,"NGA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NOR","Norway","OHI","N","1990","2003","Y",9.797199,5.5,1109.398,0.004943059,0.002476744,0.001851367,0.005307536,0.2762353,957.9851,0.139305,-1,4.241473,"NOR_N2003Y",0.03824,0.05647,0.06602,0.07413,0.08229,0.09102,0.1022,0.1175,0.1388,0.2333
1,1,"PAK","Pakistan","SAS","N","1990","","X",25.41425,5.5,64.74192,0.9668657,0.6316873,0.4434005,1.143881,-1,-1,-1,-1,107.678614,"PAK_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"PAN","Panama","LAC","N","1990","","Y",0.553408,5.5,256.6031,0.5489839,0.3227855,0.2427892,0.495149,-1,-1,-1,-1,2.471009,"PAN_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PNG","Papua New Guinea","EAP","N","1990","1996","X",2.137886,5.5,66.22658,0.924362,0.6673559,0.5323438,1.660915,0.5542985,36.83944,0.697596,-1,4.313059,"PNG_N1996X",0.004582,0.01714,0.02867,0.03843,0.04916,0.06501,0.08808,0.1226,0.1794,0.4069
0,1,"PRY","Paraguay","LAC","N","1990","1990","Y",2309.43,5.5,426.0422,0.1826103,0.05359366,0.02367322,0.07176828,0.4083934,307.5232,0.2939371,-1,4.213742,"PRY_N1990Y",0.02177,0.03589,0.04625,0.0563,0.06653,0.07927,0.09724,0.1255,0.1638,0.3075
1,1,"PER","Peru","LAC","N","1990","","X",1.568639,5.5,251.9068,0.4937019,0.2122841,0.1198321,0.3340041,-1,-1,-1,-1,21.826658,"PER_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"PHL","Philippines","EAP","N","1990","","X",18.87329,5.5,133.0696,0.7813868,0.3994954,0.2414402,0.6491381,-1,-1,-1,-1,61.947348,"PHL_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"POL","Poland","ECA","N","1990","","Y",1.936326,5.5,451.4894,0.05224651,0.01508353,0.007400315,0.022024,-1,-1,-1,-1,38.110782,"POL_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PRT","Portugal","OHI","N","1990","2003","Y",0.7038629,5.5,602.0262,0.06460524,0.02224938,0.01295188,0.04014357,0.3873545,459.9986,0.2685675,-1,9.983218,"PRT_N2003Y",0.02262,0.03987,0.051,0.06091,0.07101,0.082,0.09695,0.1173,0.1568,0.3016
1,0,"ROU","Romania","ECA","N","1990","","Y",2.000516,5.5,411.4848,0.0544307,0.01362886,0.006773283,0.01539943,-1,-1,-1,-1,23.201835,"ROU_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"RUS","Russian Federation","ECA","N","1990","1993","X",16.76913,5.5,454.0897,0.2392096,0.08284481,0.03850591,0.1173527,0.4837574,302.3367,0.4200219,0.4028193,148.292,"RUS_N1993X",0.01655,0.02742,0.03799,0.04877,0.06034,0.07353,0.08976,0.1122,0.1506,0.3829
1,1,"RWA","Rwanda","SSA","N","1990","","X",246.8344,5.5,57.79561,0.969633,0.6776571,0.5005962,1.314315,-1,-1,-1,-1,7.235798,"RWA_N1984X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WSM","Samoa","EAP","N","1990","2008","X",1.900278,5.5,191.5361,0.6388815,0.2527829,0.1277228,0.3641999,0.4204654,134.8039,0.2906449,-1,0.162866,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,0,"SEN","Senegal","SSA","N","1990","1991.25","X",246.1074,5.5,64.40349,0.9367114,0.6845796,0.5412785,1.530082,0.5413736,36.9996,0.5262621,0.5119635,7.555617,"SEN_N1991X",0.0136,0.02143,0.03001,0.0397,0.05103,0.06493,0.08318,0.1099,0.1581,0.4282
0,1,"SRB","Serbia","ECA","N","1990","2002","X",45.36962,5.5,387.7433,0.1073014,0.02407768,0.008498312,0.0304905,0.3196536,324.7304,0.1735408,-1,7.586,"SRB_N2002X",0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,"SYC","Seychelles","SSA","N","1990","1999.62","X",7.895128,5.5,451.1269,0.1619656,0.0481953,0.02201851,0.0676349,0.4277669,325.8696,0.3196934,-1,0.069507,"SYC_N1999X",0.02125,0.03576,0.04515,0.05585,0.066,0.07856,0.09399,0.1149,0.1485,0.3401
1,1,"SLE","Sierra Leone","SSA","N","1990","","X",1767.19,5.5,56.55819,0.9269473,0.7093669,0.6021152,-1,-1,-1,-1,-1,4.312246,"SLE_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"SVK","Slovak Republic","ECA","N","1990","1996","Y",0.5670743,5.5,523.9141,0.04704259,0.01489299,0.006662422,0.0208954,0.2580591,489.7817,0.128637,0.1938864,5.299187,"SVK_N1996Y",0.03135,0.05575,0.06955,0.07994,0.08906,0.09802,0.1079,0.1203,0.1398,0.2084
0,0,"SVN","Slovenia","ECA","N","1990","1993","Y",0.681299,5.5,645.7669,0.005200089,0.001375065,0.0007846125,0.001408092,0.2918494,545.5276,0.1447263,-1.448982,1.998161,"SVN_N1993Y",0.03969,0.05311,0.06208,0.07068,0.07969,0.08972,0.1016,0.1172,0.1415,0.2448
0,1,"SLB","Solomon Islands","EAP","N","1990","2005","X",7.131074,5.5,106.1974,0.8440169,0.49902,0.3373395,0.8966121,0.4609685,70.52406,0.3658721,-1,0.31184,"SLB_N2005X",0.01853,0.03122,0.04055,0.04998,0.06034,0.07274,0.09021,0.1161,0.1629,0.3575
0,0,"ZAF","South Africa","SSA","N","1990","1993","X",5.067535,5.5,249.6739,0.6232401,0.3396272,0.2183112,0.5866762,0.5933394,114.1085,0.6413867,0.7147145,36.79349,"ZAF_N1993X",0.0125,0.01697,0.02261,0.02991,0.03968,0.05337,0.07384,0.1078,0.1767,0.4666
0,1,"ESP","Spain","OHI","N","1990","2003","Y",0.776917,5.5,804.2923,0.0273298,0.01335778,0.009537778,0.02471353,0.3180375,704.4117,0.2036757,-1,38.867322,"ESP_N2003Y",0.026,0.04586,0.05891,0.0708,0.08161,0.09345,0.1074,0.125,0.1516,0.2394
1,1,"LKA","Sri Lanka","SAS","N","1990","","X",42.21893,5.5,128.2904,0.8191014,0.3529261,0.1823064,0.513112,-1,-1,-1,-1,17.078,"LKA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","1990","1995","Y",2.139054,5.5,97.6514,0.8750995,0.5071968,0.3396836,0.9224193,0.4258438,71.95439,0.3157385,0.3738608,0.138185,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","1990","2009","X",1.48553,5.5,72.53968,0.9485803,0.5881276,0.4041966,1.064411,0.3539535,58.54489,0.2131858,-1,20.14759,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","1990","1999","Y",1.884817,5.5,233.1937,0.538495,0.3287763,0.2475466,0.3867303,0.5760975,149.2053,1.612256,-1,0.407472,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,0,"SWZ","Swaziland","SSA","N","1990","1994.83","X",4.049069,5.5,44.91026,0.9721543,0.7888519,0.6712724,2.034351,0.6045472,22.6438,0.6925939,-1.106537,0.861373,"SWZ_N1994X",0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,1,"SWE","Sweden","OHI","N","1990","2003","Y",9.105002,5.5,1006.161,0.009982597,0.005220985,0.003676598,0.01248427,0.25269,916.7439,0.1211563,-1,8.558835,"SWE_N2003Y",0.03664,0.05691,0.06815,0.07741,0.08655,0.09636,0.1079,0.1234,0.1454,0.2012
0,1,"CHE","Switzerland","OHI","N","1990","2006","Y",1.613419,5.5,1708.439,0.004903188,0.001597084,0.0007547261,0.002207408,0.339167,1415.662,0.1979724,-1,6.715519,"CHE_N2006Y",0.029,0.04524,0.05473,0.06508,0.07618,0.08878,0.1035,0.1238,0.1536,0.2601
0,1,"SYR","Syrian Arab Republic","MNA","N","1990","2004","X",22.88657,5.5,156.7347,0.7085346,0.2853779,0.1432377,0.4095468,0.3577617,120.094,0.2084355,-1,12.446171,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,"TJK","Tajikistan","ECA","N","1990","1999","X",1.88267,5.5,293.5471,0.1986614,0.05363752,0.02220157,0.07260816,0.2954314,252.5908,0.1498605,-1,5.283728,"TJK_N1999X",0.03272,0.0507,0.06222,0.07224,0.08161,0.09256,0.1053,0.1212,0.1479,0.2335
0,1,"TZA","Tanzania","SSA","N","1990","1991.92","X",585.5204,5.5,52.82203,0.9788,0.6921489,0.5195521,1.369293,0.3529222,42.14147,0.2106648,-1,25.459604,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
0,1,"THA","Thailand","EAP","N","1990","1990","X",12.84438,5.5,194.1007,0.6472713,0.2787871,0.1464666,0.4097909,0.4526565,123.7671,0.3383468,-1,56.582821,"THA_N1990X",0.02448,0.03461,0.04179,0.04928,0.05876,0.07027,0.08657,0.1118,0.1588,0.3636
0,1,"TMP","Timor-Leste","EAP","N","1990","2001","X",0.5613374,5.5,39.16529,0.9900712,0.770069,0.6201196,1.666283,0.3593529,30.51556,0.2112153,-1,0.751933,"TMP_N2001X",0.03041,0.04242,0.05245,0.0621,0.07186,0.08457,0.1003,0.1207,0.1531,0.2821
0,1,"TGO","Togo","SSA","N","1990","2006","X",232.215,5.5,86.02931,0.8935546,0.5537381,0.3840881,1.003942,0.4221258,59.4439,0.2940239,-1,3.78694,"TGO_N2006X",0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,"TON","Tonga","EAP","N","1990","2001","X",1.638717,5.5,233.9872,0.4439496,0.160353,0.07906888,0.2331479,0.3769015,185.5922,0.244866,-1,0.095153,"TON_N2001X",0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
1,0,"TTO","Trinidad and Tobago","LAC","N","1990","","Y",4.619226,5.5,314.3443,0.3370118,0.1243583,0.06141395,0.1820929,-1,-1,-1,-1,1.2219,"TTO_N1988Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"TUN","Tunisia","MNA","N","1990","1990","X",0.6965338,5.5,191.9163,0.5771151,0.2386737,0.1280341,0.3600038,0.402351,145.8017,0.2821206,-1.236346,8.232797,"TUN_N1990X",0.02278,0.03586,0.04655,0.05753,0.06949,0.08317,0.09971,0.1216,0.1564,0.3069
1,0,"TUR","Turkey","ECA","N","1990","","X",1.164342,5.5,314.447,0.3360082,0.1076875,0.0478604,0.1473579,-1,-1,-1,-1,53.921699,"TUR_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"TKM","Turkmenistan","ECA","N","1990","1998","X",1.527624,5.5,144.0241,0.7422226,0.35191,0.2035346,0.5612997,0.4076536,105.5388,0.2778098,0.3609475,3.683966,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,"TUV","Tuvalu","EAP","N","1990","2010","X",1.172771,5.5,184.0881,0.6132477,0.2444409,0.123658,0.3535686,0.3913902,137.8877,0.253813,-1,0.009003,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
1,1,"UGA","Uganda","SSA","N","1990","","X",946.8904,5.5,59.67526,0.9543038,0.6745331,0.5129082,1.388143,-1,-1,-1,-1,17.438907,"UGA_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UKR","Ukraine","ECA","N","1990","1992","Y",3.311232,5.5,259.1264,0.2760791,0.08156796,0.03518718,0.1110536,0.2970892,228.8012,0.1524169,-1,51.892,"UKR_N1992Y",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
0,1,"GBR","United Kingdom","OHI","N","1990","2004","Y",0.7564041,5.5,939.3675,0.01997057,0.008836054,0.005626618,0.01823926,0.3599902,762.5369,0.234994,-1,57.247586,"GBR_N2004Y",0.02501,0.04211,0.05336,0.06422,0.07521,0.08734,0.1019,0.1209,0.1526,0.2774
1,1,"USA","United States","OHI","N","1990","","Y",1,5.5,1658.526,0.01334208,0.006865862,0.004996102,0.01675703,-1,-1,-1,-1,249.623,"USA_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"URY","Uruguay","LAC","N","1990","","Y",16.42385,5.5,575.3309,0.1201861,0.0370041,0.01647511,0.0510096,-1,-1,-1,-1,3.109989,"URY_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UZB","Uzbekistan","ECA","N","1990","1998","X",635.7095,5.5,123.1843,0.7879235,0.4253861,0.2812371,0.7413825,0.4467317,90.34553,0.4924187,-1,20.51,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
0,1,"VUT","Vanuatu","EAP","N","1990","2010","X",115.8271,5.5,151.0964,0.7153231,0.3100994,0.1679679,0.4682176,0.3762623,117.0146,0.2372648,-1,0.146634,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
1,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1990","","Y",2.915005,5.5,340.8405,0.2997646,0.1299206,0.08331681,0.1401136,-1,-1,-1,-1,19.861956,"VEN_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"VNM","Vietnam","EAP","N","1990","1992.71","X",7624.973,5.5,63.13427,0.9616187,0.6421198,0.4617628,1.195075,0.356544,48.05679,0.2067359,-1,66.0167,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
0,1,"YEM","Yemen, Republic of","MNA","N","1990","1998","X",111.303,5.5,153.133,0.6902382,0.2853743,0.1503074,0.4240487,0.3499779,122.9237,0.2048662,-1,12.057039,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1990","1991","X",2505.341,5.5,95.90941,0.8353398,0.5836821,0.4699826,1.582354,0.6050619,51.0179,0.9370474,-1,8.027253,"ZMB_N1991X",0.001763,0.007599,0.01587,0.02747,0.04353,0.06418,0.09149,0.1293,0.1895,0.4293
0,0,"ZWE","Zimbabwe","SSA","N","1990","2011","X",0.5359763,5.5,230.3537,0.5229149,0.2021253,0.09973226,0.2929046,0.4315358,160.2753,0.3111535,0.3883556,10.183113,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1987","1996","X",58.16801,5.5,154.6146,0.6538113,0.2264731,0.1025791,0.3105004,0.2701034,135.884,0.1191043,-1,3.083605,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
0,0,"DZA","Algeria","MNA","N","1987","1988","X",31.77229,5.5,225.2412,0.4987775,0.1745168,0.08149631,0.2497384,0.4019491,167.602,0.2817323,0.3079208,23.917897,"DZA_N1988X",0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
0,1,"AGO","Angola","SSA","N","1987","2008.5","X",73.83312,5.5,91.63418,0.8879266,0.5295484,0.3624996,0.9618422,0.4271552,66.03791,0.3116315,-1,11.218268,"AGO_N2008X",0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231
0,0,"ARG","Argentina","LAC","U","1987","1987","Y",2.768382,5.5,1246.736,0.01790285,0.001470824,0.0001613535,0.001590802,0.4527689,881.4532,0.362684,0.4058292,26.891584217,"ARG_U1987Y",0.01725,0.02884,0.04012,0.05164,0.06403,0.07815,0.09553,0.1195,0.1607,0.3442
0,0,"ARM","Armenia","ECA","N","1987","1996","Y",183.7796,5.5,213.9768,0.5678361,0.2329972,0.1220027,0.3514664,0.4441862,147.5114,0.3354787,0.3826619,3.451942,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1987","","Y",1.526641,5.5,1091.33,0.01673017,0.009762334,0.007387728,0.02367123,-1,-1,-1,-1,16.2639,"AUS_N1985Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1987","2003","Y",0.8475838,5.5,1129.352,0.007456229,0.004493726,0.003438661,0.01173755,0.2946442,980.1436,0.1587559,-1,7.574586,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1987","1995","X",0.3294187,5.5,631.3738,0.04024485,0.01258228,0.006061063,0.01865551,0.3465029,514.6299,0.2078099,-1,6.8935,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,0,"BGD","Bangladesh","SAS","N","1987","","X",24.84915,5.5,81.46381,0.9520042,0.5368209,0.3318899,0.8804001,-1,-1,-1,-1,98.343809,"BGD_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1987","1993","Y",1832.435,5.5,265.2192,0.1541269,0.02550575,0.006001919,0.03064972,0.2160372,244.7449,0.07740133,0.1706868,10.111,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1987","2003","Y",0.879014,5.5,1010.989,0.00963558,0.004969837,0.0033717,0.009683174,0.2814264,902.2582,0.1450443,-1,9.870234,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1987","1993","Y",1.182611,5.5,226.4194,0.6770101,0.3411922,0.2153933,0.5993368,0.6025399,112.6293,0.7124081,-1,0.17432,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1987","2003","X",224.9172,5.5,66.48506,0.9529252,0.6348768,0.4568572,1.188864,0.385782,49.71795,0.2463929,-1,4.535263,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1987","2003","X",16.96291,5.5,55.68697,0.9555682,0.7043208,0.5520745,1.4881,0.4678087,35.53619,0.36569,-1,0.500437,"BTN_N2003X",0.02178,0.03173,0.0394,0.04833,0.0582,0.07034,0.08759,0.1126,0.1552,0.3749
0,0,"BOL","Bolivia","LAC","N","1987","1990.5","Y",2.906106,5.5,231.1186,0.5012377,0.1982127,0.1007882,0.2926537,0.4203572,166.8927,0.297862,0.3953767,6.464732,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1987","2001","X",0.8669357,5.5,180.263,0.5769345,0.1792659,0.07670576,0.2429066,0.2996645,152.8674,0.1566987,-1,4.478519,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
1,0,"BWA","Botswana","SSA","N","1987","","X",4.438053,5.5,133.0295,0.8012729,0.4823553,0.3364071,0.9114774,-1,-1,-1,-1,1.264314,"BWA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","1987","1987","Y",1.658783,5.5,312.7501,0.5287658,0.2686655,0.1724986,0.4398013,0.5969279,154.8615,0.7427081,-1,141.273488,"BRA_N1987Y",0.007388,0.01636,0.02417,0.03282,0.04357,0.0571,0.07609,0.1051,0.1635,0.4738
0,0,"BGR","Bulgaria","ECA","N","1987","1989","X",0.765068,5.5,688.7961,0.003059991,0.001116762,0.0009112488,0.0009228028,0.2342719,628.0439,0.08979578,0.1936653,8.971359,"BGR_N1989X",0.04565,0.0589,0.06918,0.07818,0.08681,0.0958,0.106,0.1192,0.1399,0.2003
0,1,"BFA","Burkina Faso","SSA","N","1987","1994.25","X",222.242,5.5,39.69775,0.9728692,0.7822906,0.6546189,1.835084,0.4807249,23.81219,0.3852556,-1,8.140073,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
0,0,"BDI","Burundi","SSA","N","1987","1992","X",487.3273,5.5,41.57114,0.989835,0.7540076,0.595677,1.598611,0.3333381,33.76372,0.1824366,0.2822712,4.987736,"BDI_N1992X",0.03414,0.04526,0.05545,0.06542,0.07575,0.08721,0.101,0.1195,0.1505,0.2658
0,1,"CPV","Cabo Verde","SSA","N","1987","2001.77","X",47.56514,5.5,85.87058,0.8943438,0.6056697,0.4496595,1.205482,0.524963,49.64393,0.4786267,-1,0.324893,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1987","1996","X",230.3753,5.5,149.1485,0.7563384,0.3732708,0.215565,0.5800079,0.4444676,95.37079,0.325144,-1,10.696274,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
0,1,"CAN","Canada","OHI","N","1987","1987","Y",1.284584,5.5,1310.994,0.0100392,0.002949408,0.00161886,0.004445323,0.314743,1116.099,0.1744853,-1,26.55,"CAN_N1987Y",0.02825,0.04769,0.0597,0.06978,0.07965,0.09127,0.1055,0.1249,0.1546,0.2387
0,0,"CAF","Central African Republic","SSA","N","1987","1992.43","X",267.8691,5.5,42.7823,0.9560171,0.7802545,0.6726216,2.162675,0.6133075,20.12172,0.7409222,0.7126964,2.755244,"CAF_N1992X",0.006934,0.01297,0.02021,0.02909,0.04034,0.05523,0.07624,0.1091,0.1725,0.4773
0,1,"TCD","Chad","SSA","N","1987","2003","X",251.2962,5.5,52.2233,0.9716236,0.7029396,0.5399939,1.441961,0.3982457,38.41461,0.2676824,-1,5.408087,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
0,1,"CHL","Chile","LAC","N","1987","1987","Y",391.6442,5.5,302.8493,0.5226652,0.2335285,0.1348081,0.3747573,0.5621016,158.6314,0.5916716,-1,12.594145,"CHL_N1987Y",0.0116,0.02183,0.02942,0.0376,0.04707,0.05912,0.07618,0.1032,0.1601,0.4539
0,0,"CHN","China","EAP","A","1987","1987","Y",3.696112,5.5,56.71214,0.9889086,0.663489,0.4733171,1.247822,-1,-1,-1,-1,1084.035,"CHN_R1987Y",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","1987","1987","Y",3.696112,5.5,49.82624,0.9895661,0.704167,0.5239968,1.37959,0.2945106,43.40621,0.1455677,0.2416238,821.05894935,"CHN_R1987Y",0.03497,0.04977,0.0615,0.0719,0.08198,0.09257,0.1048,0.1207,0.1464,0.2354
0,0,"CHN","China","EAP","U","1987","1987","Y",3.696112,5.5,78.21116,0.9868557,0.536485,0.315086,0.8364169,0.2019938,73.80242,0.06944133,-1.555899,262.97605065,"CHN_U1987Y",0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181
0,1,"COL","Colombia","LAC","N","1987","1992","Y",1196.955,5.5,279.6311,0.4966688,0.212968,0.1257688,0.2830488,0.5145367,169.7296,0.7018257,-1,32.324325,"COL_N1992Y",0.01062,0.02617,0.03545,0.04453,0.05498,0.06739,0.08422,0.1099,0.1622,0.4046
0,1,"COM","Comoros","SSA","N","1987","2004","X",220.5725,5.5,281.8752,0.5482783,0.231007,0.1246075,0.3504912,0.5592516,150.93,0.546712,-1,0.376654,"COM_N2004X",0.01539,0.02471,0.0324,0.04026,0.0483,0.05937,0.07307,0.09246,0.1331,0.481
0,1,"ZAR","Congo, Democratic Republic of","SSA","N","1987","2004.89","X",537.7323,5.5,63.72887,0.9463581,0.6488128,0.4832695,1.285919,0.4216363,45.30251,0.3008181,-1,31.529823,"ZAR_N2004X",0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324
0,1,"COG","Congo, Republic of","SSA","N","1987","2005","X",296.5003,5.5,97.49002,0.8624547,0.535176,0.3739916,0.9868345,0.4733054,62.22537,0.3799083,-1,2.249146,"COG_N2005X",0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685
1,1,"CRI","Costa Rica","LAC","N","1987","","Y",343.7857,5.5,197.3293,0.4994311,0.2256636,0.1401562,0.3723329,-1,-1,-1,-1,2.872211,"CRI_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CIV","Cote d'Ivoire","SSA","N","1987","","X",235.6879,5.5,204.3022,0.5592038,0.2145674,0.1068865,0.3098298,-1,-1,-1,-1,11.019651,"CIV_N1986X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"HRV","Croatia","ECA","N","1987","1988","Y",4.358503,5.5,605.2557,0,0,0,0,0.2278073,563.7123,0.08802812,0.1812014,4.74,"HRV_N1988Y",0.04312,0.05997,0.07132,0.08054,0.08896,0.09747,0.107,0.119,0.1378,0.1949
0,1,"CYP","Cyprus","OHI","N","1987","2004","Y",0.7115528,5.5,620.6274,0.0120914,0.003227527,0.001591275,0.004744383,0.3008683,526.7047,0.1518387,-1,0.72338,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427
0,0,"CZE","Czech Republic","ECA","N","1987","1993","Y",14.90097,5.5,550.0235,0.002464719,0.000496888,0.0002175311,0.0005314371,0.2660468,467.6725,0.1212092,-1.528191,10.347318,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363
0,1,"DNK","Denmark","OHI","N","1987","2003","Y",8.523886,5.5,1160.167,0.00470111,0.0034089,0.002693062,0.008625666,0.2563006,1039.065,0.1210933,-1,5.127024,"DNK_N2003Y",0.03985,0.05843,0.06762,0.07579,0.08476,0.09385,0.1049,0.1203,0.1408,0.2136
1,0,"DOM","Dominican Republic","LAC","N","1987","","Y",20.74103,5.5,373.4186,0.3638871,0.1567188,0.0874509,0.2485654,-1,-1,-1,-1,6.764624,"DOM_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
