system:index,OBJECTID,Shape_Area,Shape_Leng,count,nbhd_code
0000811872787ee6421a,301,1.49E-04,0.05556149,1,bangalore_133
0000c77564a64f87159b,300,7.84E-05,0.039613671,2,bangalore_175
000012ca8cc6d5a87012,332,4.73E-05,0.043903896,1,bangalore_145
00008aca1288aedcf3c6,342,8.83E-05,0.048675135,1,bangalore_173
0000b18f46ef5b5a25d2,333,7.15E-05,0.048155998,1,bangalore_150
0000fffc40555bd87cee,341,6.47E-05,0.036166287,1,bangalore_169
00004c82473bb30e72be,334,6.98E-05,0.034458109,0,bangalore_017
0000e3d67318714f7587,339,6.63E-05,0.046534851,2,bangalore_004
000070ba9173b1af2791,308,5.83E-05,0.042637956,2,bangalore_163
0000661d75537eab283c,309,9.02E-05,0.046810168,1,bangalore_164
000015f693b9298dc0a2,336,8.28E-05,0.038743043,0,bangalore_194
0000a6e164ac5a969df5,337,1.38E-04,0.054119936,2,bangalore_103
000061ff3ee8117891c6,335,7.55E-05,0.036373293,1,bangalore_098
00004cf14e450d993fe3,338,6.40E-05,0.034384354,1,bangalore_057
0000bf377150e292e0e2,359,5.73E-05,0.033969649,1,bangalore_127
00008a1f888e0aee469a,361,8.06E-05,0.049273592,0,bangalore_131
0000d2d18a4aec482fe5,360,6.57E-05,0.043735509,1,bangalore_128
0000935231943189729f,362,1.32E-04,0.071782891,1,bangalore_134
00003d59c12b03d4fc9c,366,1.15E-04,0.066249658,1,bangalore_008
00003f251d32b67977dd,357,6.07E-05,0.041734196,0,bangalore_189
000057a8af0ff317040b,358,7.33E-05,0.046895863,1,bangalore_073
0000193840cb9eaa7023,367,9.23E-05,0.051366462,2,bangalore_062
00006f400a3ac7a612bd,369,2.65E-05,0.029932435,0,bangalore_141
000056efb329752d36a6,371,3.70E-05,0.037769304,0,bangalore_155
0000f4a203fdc9e28f5e,340,8.22E-05,0.04546453,0,bangalore_046
00003b026cc2003d28fb,356,2.94E-05,0.02333291,0,bangalore_104
0000ffc83417628cbbd2,370,5.30E-05,0.034543019,0,bangalore_080
00005badb986b29088df,375,5.59E-05,0.043055652,1,bangalore_010
00000063895ed1155751,368,5.67E-05,0.032230998,1,bangalore_014
0000f085126af4fde895,391,9.47E-05,0.043647849,2,bangalore_048
0000351eb38c4c12fee2,390,6.69E-05,0.045909737,1,bangalore_172
0000a3b0642771289215,392,1.74E-04,0.080874369,2,bangalore_038
000099e964da65c473b2,396,1.46E-04,0.057515987,2,bangalore_055
00007ee5f78f21e51bee,397,9.23E-05,0.050129257,0,bangalore_101
0000b0d5019fe669bb31,417,9.02E-05,0.04570923,2,bangalore_032
0000f4859601706515e4,395,1.12E-04,0.05760792,1,bangalore_074
000076ed57fdf075dca1,394,9.51E-04,0.211137537,3,bangalore_152
0000142f226cdcdecd2f,418,7.60E-04,0.1841196,2,bangalore_182
0000025435a5cf3b9ce5,365,1.71E-04,0.072778483,1,bangalore_137
0000c03157547b47bd35,879,0.001248139,0.165169267,17,copenhagen_007
00007576eb5e06844735,880,9.56E-04,0.17236605,11,copenhagen_006
0000f0aed5805b6343b1,881,0.001317102,0.194397863,15,copenhagen_005
000044ef2ba43c99851b,878,9.76E-04,0.148051501,11,copenhagen_008
0000d6090b2ebb2bfacd,877,5.86E-04,0.113975101,6,copenhagen_003
00008e531bf2a0980250,876,0.001405161,0.451900083,12,copenhagen_002
00004bd664f99a6b8178,875,0.0014821,0.220669006,13,copenhagen_001
00007425379a977fcf59,884,0.001400908,0.328228194,11,copenhagen_009
00000817d90a170b38bd,882,0.001203673,0.295410141,12,copenhagen_004
00001049d098a0bff37b,883,0.002761284,0.294785156,17,copenhagen_010
00009f0641f3385262f9,580,0.02215883,1.111340608,116,berlin_012
00006741b349d08769c9,581,0.008184079,0.486691513,98,berlin_004
00001c45b98c72011134,578,0.007020555,0.540182621,83,berlin_011
0000cc6a690c76271ee7,579,0.005938006,0.482200584,70,berlin_006
0000ebf9941bfd1eceb5,577,0.013550998,0.7909447,89,berlin_010
0000ccafb2f291dc858a,582,0.006903185,0.545296227,82,berlin_003
0000d48ebeaff3288fc5,574,0.013676989,0.777463831,118,berlin_007
00002c751d4a284c990f,573,0.002690689,0.402563469,33,berlin_002
0000959e6d8781ae305c,572,0.005226829,0.43584407,63,berlin_005
0000ab97c95f10264850,575,0.008561129,0.542807912,71,berlin_001
000024cc3e8ccd0cd0da,583,0.011845167,0.637349572,81,berlin_008
000042074b7cf1301d78,576,0.012165077,0.722793542,80,berlin_009
00000f494e39fb858bfe,75,2.17E-04,0.068295428,3,amsterdam_041
00001e66e141f57a10e0,43,1.47E-04,0.053455686,1,amsterdam_039
0000d36036c43cde0db4,89,6.62E-04,0.158921976,8,amsterdam_045
000010632aecd52e3a5a,44,1.72E-04,0.055608412,1,amsterdam_046
00005823d49545460868,23,1.97E-04,0.078217222,2,amsterdam_044
0000126928d7c9fad309,49,4.12E-04,0.210984203,5,amsterdam_061
0000c68a2394b3c9c0e0,24,2.86E-04,0.094655126,4,amsterdam_047
0000555b7db4529c7166,78,1.42E-04,0.063367233,2,amsterdam_055
0000163ea0ebabe9a0e1,69,1.26E-04,0.060539606,2,amsterdam_051
0000a46b1cdd51e6db2d,46,4.57E-05,0.038930559,1,amsterdam_052
000039b18850bb79e723,72,9.21E-05,0.041513497,1,amsterdam_053
0000a1749156cc619cbc,5,4.07E-05,0.029780513,1,amsterdam_021
0000cb7b83560a042fec,92,1.83E-04,0.062440513,2,amsterdam_054
000032a418784e3640e8,79,2.92E-05,0.04050907,0,amsterdam_022
000098cb67690e28c18f,59,3.80E-05,0.04395013,1,amsterdam_019
0000fab446e2c4b9e6ff,34,4.61E-05,0.035635443,0,amsterdam_020
000030e2b8d8b3939236,4,3.61E-05,0.027541577,1,amsterdam_018
000031bb100210829b46,94,3.64E-05,0.025650553,0,amsterdam_031
00007b79a6ac41a3961c,39,4.58E-05,0.029322727,0,amsterdam_030
0000ca596553e728536c,7,5.54E-05,0.032767938,0,amsterdam_029
0000e1b6a86b4bea4516,80,2.04E-04,0.061012686,4,amsterdam_043
0000648ad94db1e7fbd0,62,1.55E-04,0.063897797,3,amsterdam_042
0000e93df1c0754df1dc,19,2.20E-04,0.077098804,1,amsterdam_038
00005a6a57eed5a9f729,42,3.15E-04,0.105912478,3,amsterdam_034
00004c9901e4ae8e56d2,61,9.78E-05,0.04724896,2,amsterdam_026
0000962bc22c54d563da,25,1.34E-04,0.053862105,0,amsterdam_033
0000eca57b9822df85b7,90,0.001016457,0.215317121,15,amsterdam_032
0000782ceebaff67aa1c,76,1.44E-04,0.062714979,2,amsterdam_024
00001fac318b11121457,37,1.60E-04,0.062858847,3,amsterdam_023
0000f821fa7e3ee48924,6,5.35E-05,0.034447707,0,amsterdam_025
0000e7a4d74d70681b3b,86,3.88E-05,0.033326669,0,amsterdam_028
0000a9f23b446522df9c,36,3.85E-05,0.028364443,0,amsterdam_027
000083980f2aad4b3c06,22,7.56E-05,0.041053522,2,amsterdam_015
0000cd3dcc8abbe281a3,33,3.41E-05,0.026596788,0,amsterdam_017
00003dd540d7a6a50a59,56,5.56E-05,0.037410341,1,amsterdam_016
00004746e6a5036789fe,35,7.01E-05,0.042824,0,amsterdam_014
00003977625fadd09194,58,1.86E-04,0.086537946,0,amsterdam_013
0000f60d5b4a5f2793bb,40,3.96E-05,0.067548388,0,amsterdam_012
00000c6900c4b9167786,21,0.002686812,0.969486277,24,amsterdam_011
0000172a23f733b49031,98,3.60E-04,0.178503393,3,amsterdam_089
00006dda4a62102593b5,54,2.25E-04,0.078306007,4,amsterdam_083
0000aa12f087fb91f7a5,68,3.44E-04,0.170106795,3,amsterdam_084
00009d4982d496fd7d91,41,3.20E-04,0.088507738,0,amsterdam_036
000068f64feb3a5aa295,63,7.50E-04,0.14383143,6,amsterdam_037
0000ac546472fece8f3d,26,1.86E-04,0.060030206,2,amsterdam_035
00007f07f2ec92ecfb67,20,7.91E-05,0.038215022,1,amsterdam_040
0000b10992ee667ebe52,13,1.98E-04,0.061499986,2,amsterdam_085
0000fcd8e6dc3bef81e8,18,8.85E-05,0.040915906,1,amsterdam_006
0000d8a62f3659e9fa43,71,2.42E-04,0.071541102,4,amsterdam_088
0000e7dfe71a71a85f1a,10,1.70E-04,0.072979862,2,amsterdam_078
00006bfd88a4ca528b5c,91,1.68E-04,0.107179951,1,amsterdam_079
0000bae23989379eca9a,96,9.52E-05,0.08419816,1,amsterdam_090
00003a2e44a987570e86,53,5.72E-05,0.099632179,0,amsterdam_082
00000cd71739690d94ee,12,2.28E-05,0.024789684,1,amsterdam_081
0000c907764acfe095ee,14,1.14E-04,0.047713449,1,amsterdam_092
00004e347c9e4f9a5c1d,81,2.05E-04,0.063704247,2,amsterdam_087
00003fdf67c58d8dfe29,99,0.003375402,0.605344654,0,amsterdam_091
0000bf9d371ceac8202b,70,1.99E-04,0.065533045,2,amsterdam_086
00005caedf025b470c5f,11,6.21E-05,0.04153448,0,amsterdam_080
000027e718cb31a23cf1,85,2.07E-04,0.234182453,3,amsterdam_069
00006a2338d6cf7fa1bd,9,1.63E-04,0.073126617,2,amsterdam_010
0000676c9bd8c36acf20,87,1.17E-04,0.050323302,0,amsterdam_009
00006f48b43d6504749c,66,8.10E-05,0.043230664,1,amsterdam_065
000088a40b342bd962d9,51,6.35E-05,0.032198721,1,amsterdam_067
000032c52cffc8799416,30,1.30E-04,0.078162686,1,amsterdam_068
0000fdb4119156804257,52,3.29E-04,0.24089182,1,amsterdam_070
000007d009414cc6b320,93,3.89E-04,0.095543842,2,amsterdam_075
0000ac1ff22aebf991d0,28,1.50E-04,0.057243113,2,amsterdam_076
000061aad16aea4cdddc,84,2.19E-04,0.065086018,4,amsterdam_074
0000c118a4ab97907ba4,29,5.00E-05,0.033274155,0,amsterdam_066
00002ecaee07836834f7,50,9.95E-05,0.04418914,1,amsterdam_064
00008c206f3b96f32815,97,3.87E-04,0.14685298,2,amsterdam_077
0000159800de770e90e2,32,1.30E-04,0.070420907,1,amsterdam_059
00004acb96ba4d47b020,48,3.57E-05,0.03663264,1,amsterdam_058
0000d4daa03bbeafcd89,95,4.91E-05,0.037242929,1,amsterdam_063
00009c74a93a09fd9752,74,4.85E-05,0.035591792,1,amsterdam_050
0000ee22963d654935d1,31,6.95E-05,0.052612075,1,amsterdam_049
0000001297237098f302,83,1.33E-04,0.073471411,1,amsterdam_057
0000ba1e34484472fe01,45,8.71E-05,0.048158453,2,amsterdam_048
00002828abd76d1dfcd5,8,8.30E-05,0.055841635,0,amsterdam_008
00005b7ab00b105fcd69,77,8.05E-05,0.04421703,0,amsterdam_004
0000560ee884d3303669,60,1.08E-04,0.068116342,0,amsterdam_005
000090f33916ded3384b,38,7.90E-05,0.053119294,1,amsterdam_002
0000a99d31f9273264d2,15,5.29E-05,0.032875437,1,amsterdam_001
00002b2214634fa5cf2e,57,7.51E-05,0.041124068,0,amsterdam_003
0000ac67cf5204f2e79f,88,1.25E-04,0.052339671,2,amsterdam_007
0000a1323362e716c01c,47,1.24E-04,0.055945948,2,amsterdam_056
0000cab31bbb271ea2e5,64,5.71E-05,0.04823947,0,amsterdam_060
0000c1354d7d0ce118c7,65,2.17E-04,0.067313641,2,amsterdam_062
0000d73459d1415c80f6,1,6.95E-04,0.131335597,5,amsterdam_093
00008d5193f9281d24f4,73,3.57E-04,0.079874804,5,amsterdam_097
000058daa2045bf4764f,2,4.16E-04,0.091237738,6,amsterdam_094
0000584ed150ee313c97,16,5.37E-04,0.098131237,4,amsterdam_095
00000cf0c3af153f4282,17,2.39E-04,0.079264502,2,amsterdam_099
000017e834d0274db6f0,55,2.98E-04,0.176148332,1,amsterdam_096
000099f657ce25178495,3,2.53E-04,0.074811567,0,amsterdam_098
000042dd37f0ebe79e5a,82,9.83E-05,0.06481141,0,amsterdam_073
0000484af8f8db4935d3,67,1.32E-05,0.027260113,0,amsterdam_072
00001eae538ce28d5c87,27,1.66E-04,0.11377615,0,amsterdam_071
00003a30a2e65fa7a665,1485,0.005035994,0.375362763,44,london_031
000082d0931718b1e1d1,1486,0.007319709,0.56207579,67,london_026
0000c41b6bf144c0ec0f,1474,0.014568169,0.748784748,77,london_016
00000dd7873312199b49,1500,0.004680293,0.470181801,47,london_001
0000456824dca2dd93ba,1499,0.004690963,0.412714608,57,london_025
00003c0650c523bdb641,1495,0.002562258,0.337995575,33,london_030
000000f14d172da39cec,1482,0.006126015,0.561872478,61,london_011
000032f6823d414d52f2,1481,0.004546751,0.486959108,54,london_023
0000cbb8a96f98a11519,1483,0.007837635,0.523006973,73,london_003
000063a647bca4b6c5a3,1471,0.019388207,0.878136232,95,london_005
000014b7f473b5da8103,1470,0.01116648,0.68209792,89,london_008
0000c21206e2a9cb50a7,1757,0.001998973,0.285403642,19,paris_012
0000f7c97ed0ec86bedc,1742,0.002006658,0.200780627,16,paris_016
00006784d74bd16506bb,1746,8.32E-04,0.129213411,9,paris_019
00005af88f820414c9ee,1747,7.35E-04,0.117400602,10,paris_018
000041a50535199e815c,1740,7.33E-04,0.118648233,9,paris_020
0000a51a96b909f90973,1752,4.49E-04,0.094219994,6,paris_011
0000cb2c2de6c35dec24,1753,3.55E-04,0.078657851,6,paris_010
0000d4f8f8bc5b5f6a0c,1750,1.44E-04,0.050741853,1,paris_003
0000cad719beb3e1467d,1751,1.96E-04,0.062429625,3,paris_004
00007f9e30637ac69bed,1755,1.22E-04,0.057523206,1,paris_002
0000de9ec79d015af63f,1739,2.67E-04,0.073270186,5,paris_009
0000c9dfc88c7a365575,1744,2.22E-04,0.074100288,3,paris_001
0000b36c3ef5ca014b91,1748,2.65E-04,0.076133483,4,paris_006
0000a4e49b7e38eb8276,1745,5.01E-04,0.098895346,2,paris_007
00004fc30109d351cadf,1749,4.76E-04,0.090292884,5,paris_008
0000dff195cd0eb7efdf,1758,6.95E-04,0.127833401,8,paris_017
0000b3bcf4a36451a808,1743,0.001042547,0.158317537,13,paris_015
0000767bb8c122556028,1741,6.87E-04,0.119193517,8,paris_014
0000732462ed28b14691,1756,8.75E-04,0.132180314,12,paris_013
0000781b73b64910c5f4,1754,3.11E-04,0.072732844,3,paris_005
0000649b661f9ee7f121,1469,0.004814245,0.411421834,41,london_021
0000ceb93da9cdd563e5,1487,0.005661723,0.465515017,54,london_029
00005d04701dbcfe82ef,1480,0.003735607,0.390741318,44,london_028
000043042797931bc610,1479,0.003468576,0.380428285,45,london_022
0000d68794792f26ee53,1501,3.76E-04,0.113196815,4,london_007
00002c4a062967672794,1490,0.004432926,0.465149386,50,london_032
0000fe221f66f31fb9c3,1493,0.002783626,0.316232889,35,london_033
000039fecad6def83607,1494,0.002824784,0.304715429,28,london_006
00002ad3052fffee3f3e,1492,0.00157024,0.244503012,20,london_020
0000e1ef9e12fb2204d5,1491,0.002123529,0.271913981,24,london_013
00002d2ac85675fb2dae,1489,0.004863357,0.389280829,46,london_024
00000fd72628fea32299,1488,0.007418994,0.771771865,49,london_027
0000106b85537b9657ef,1472,0.007238664,0.711226405,75,london_018
00008be79fe2cc408424,1473,0.007197589,0.589259649,84,london_009
00007dccc70182713c61,1477,0.005606463,0.464289778,70,london_004
000005ec35358d368ad2,1478,0.011263463,0.59144226,87,london_002
0000114ece9a1a73d022,1476,0.006549925,0.403333093,58,london_015
0000e6b02d889c6d5a69,1475,0.014999667,0.737158462,111,london_017
0000430fd7f7c07956e4,1484,0.010680514,0.504625588,80,london_010
00001db6c892d3152d11,1498,0.003840754,0.357633899,43,london_014
0000b03ed0f910c65ba9,1496,0.001926077,0.238043357,24,london_019
000093936b958e7d0a1a,1497,0.002469745,0.303954262,28,london_012
0000af065af73095f02f,1657,0.005778665,0.425870789,40,montreal_13
0000640f61134ead0a49,1678,0.001612642,0.196881524,16,montreal_27
000080907cd05651c1ca,1679,0.001601134,0.208366596,19,montreal_2
0000b71965a825233cc8,1651,0.002897579,0.299986735,20,montreal_5
000079026c05bb829cb2,1682,0.002568891,0.223945347,20,montreal_17
0000ae23169a8a9485b7,1656,0.002088107,0.325781648,27,montreal_7
0000a50b8da776748e8e,1677,4.62E-04,0.101634702,6,montreal_33
00006445ec6f5fe09134,1672,0.002473039,0.395652371,30,montreal_3
00009f500f3c452c36b2,1668,1.63E-04,0.086457323,3,montreal_28
00003750bd61e7ff4c2a,1658,0.002660367,0.283144549,24,montreal_4
00009f8ff46e885b633b,1659,0.003239264,0.347785071,18,montreal_24
0000a4edfe29ca185684,1670,2.08E-05,0.021332186,0,montreal_34
0000aaee430447567156,1666,7.84E-04,0.17764225,8,montreal_22
0000fe3231aba3eb92fc,1655,2.04E-04,0.066993905,3,montreal_25
000021b580abe49bfe8f,1652,8.57E-04,0.198282204,10,montreal_29
000061ee39212bf3a923,1674,0.004959915,0.405265863,53,montreal_15
00007dc9c8ec849b799d,1665,0.00294656,0.424550002,31,montreal_1
000035bd4bb00b922cbc,1676,0.001899103,0.233142932,22,montreal_19
000035695bbeacdb0883,1650,4.39E-04,0.121459901,4,montreal_11
00008f5a0dd5b106a734,1673,0.00183093,0.208931574,23,montreal_14
00009fa2320eb0260906,1654,9.39E-04,0.145092449,12,montreal_6
000023dd27a7839b3da6,1653,0.002476011,0.286213806,20,montreal_18
00009aa36cb941cc6741,1671,0.003160104,0.35784951,36,montreal_9
00000da6d73aa1e66948,1667,0.001562699,0.17962858,19,montreal_16
0000c9df6de3d78e6b0b,1660,0.001433864,0.170844984,18,montreal_10
0000d498d19a0f7f311c,1680,0.003886481,0.591258954,13,montreal_12
0000288233f2472d91c8,1661,0.004205877,0.31947629,4,montreal_8
00002e19db67290039f1,1664,0.002140394,0.234976515,0,montreal_32
00005a917ac45d883920,1681,0.001282186,0.20853052,3,montreal_31
00001d027dd7feffb3cf,1683,9.23E-04,0.123749759,7,montreal_20
0000dcf809b15f6fb969,1675,0.002865466,0.251190497,12,montreal_21
00002e68ee6bc4388647,1662,0.001114449,0.199684025,13,montreal_26
00007c010ad1e69ebcfc,1663,0.001734234,0.241933884,21,montreal_23
0000081c633b6723a7bd,1669,0.003962185,0.284526136,22,montreal_30
0000e789a0d0e93782eb,2133,9.84E-05,0.04389097,0,vancouver_039
000085fb6afc31698110,2126,3.24E-04,0.096393651,0,vancouver_040
0000b185328a33749cf1,2085,1.63E-04,0.057327047,2,vancouver_041
0000a064c916b1e5fc9b,2084,1.55E-04,0.058315657,1,vancouver_042
0000bbb7fbe5f158e4ec,2096,8.06E-05,0.051589738,0,vancouver_035
00006a4485f7f2d539e0,2136,1.39E-04,0.061181876,1,vancouver_034
0000fa0a2666be714e72,2051,1.39E-04,0.100997006,0,vancouver_030
00000d8584910e0cec97,2139,2.01E-04,0.065552828,2,vancouver_106
000088890b9c84c0a03a,2137,8.24E-05,0.037440504,0,vancouver_033
00003e21f9212856a156,2107,9.94E-05,0.041755351,0,vancouver_036
0000c1d98e643feb62c9,2135,9.80E-05,0.040651212,2,vancouver_037
0000896ad5b87ee350d5,2134,7.24E-05,0.034099495,1,vancouver_038
000065e7a8aadb15fff2,2072,9.33E-05,0.03972946,1,vancouver_043
00000599c11fe622a555,2071,6.72E-05,0.033203036,1,vancouver_044
000026fddbe8e519d97a,2114,1.91E-04,0.066689181,3,vancouver_071
0000a903a1fa8478efe2,2083,8.42E-05,0.043208634,1,vancouver_047
00006e44c29fe76636b3,2124,1.60E-04,0.068911579,3,vancouver_046
00007a762d7bbdbba9f1,2125,3.79E-05,0.033100547,0,vancouver_045
0000f81ab746d6986c0f,2117,6.41E-05,0.035042416,1,vancouver_090
000090c3e26a8f83b5c9,2104,1.70E-04,0.065018281,1,vancouver_073
0000490467741b46fe53,2082,1.53E-04,0.064332858,1,vancouver_077
00003122b6db09b15da4,2116,7.43E-05,0.049113247,1,vancouver_068
0000fba7a7dd20fd6a64,2102,8.56E-05,0.038218132,1,vancouver_078
00000a32af7cf1b0589e,2046,7.28E-05,0.035882169,2,vancouver_066
00007621c56cdca03821,2094,1.92E-04,0.097081367,1,vancouver_049
00008d208590e2bd967e,2034,7.30E-05,0.055458776,0,vancouver_022
0000141c77db15e7e628,2033,3.94E-05,0.032501697,0,vancouver_023
000033ff1546e1fe9e3d,2140,7.48E-05,0.05188473,1,vancouver_029
00002244a32cb51783f3,2138,2.86E-05,0.021633108,0,vancouver_104
0000c2525367a3259063,2081,9.44E-05,0.059391752,0,vancouver_024
0000932e2f960a41eb24,2066,2.98E-05,0.024620083,0,vancouver_015
0000bf5d896d33e94a3d,2067,6.53E-05,0.039330446,0,vancouver_014
000006d4e4e9fd5ca897,2074,2.91E-05,0.025207819,0,vancouver_012
00008bc2eaf885897978,2073,2.30E-05,0.020741382,0,vancouver_013
0000df4d141b21dd47ab,2068,2.84E-05,0.025470229,0,vancouver_011
000066ab8560682e6c61,2064,1.95E-05,0.019296958,0,vancouver_018
00005693c56d65d7f81b,2045,2.29E-05,0.02078074,0,vancouver_017
0000b17a7ddc6d268dcf,2063,2.62E-05,0.02228617,0,vancouver_019
00002def3bb7f0c8635e,2065,2.95E-05,0.0245288,0,vancouver_016
00006a3a31cc22cdf610,2142,2.86E-05,0.023526768,0,vancouver_020
0000d9a73fac26780e62,2141,1.83E-05,0.019094964,0,vancouver_021
00003793cbb7dd84804d,2049,1.51E-04,0.068935579,0,vancouver_050
000064d059b2684c9c06,2146,4.84E-05,0.036250198,0,vancouver_051
0000325c5869e7196c8b,2145,4.11E-05,0.025531326,0,vancouver_052
0000dd45a773b4c0013f,2105,8.31E-05,0.053887044,0,vancouver_055
00006a7816d173e5c1e3,2106,9.06E-05,0.05092061,0,vancouver_054
0000558204cc0e637b81,2044,1.34E-04,0.063286251,0,vancouver_059
000056326691e0970eb0,2047,3.52E-04,0.101049976,0,vancouver_056
0000fcbebcb4e1a35d14,2122,8.77E-05,0.038703145,0,vancouver_058
000049bdd176f005dcbc,2057,2.45E-04,0.098318454,0,vancouver_086
0000e5701d4660a815d5,2123,1.23E-04,0.049092639,1,vancouver_057
00008e7176dd8b644c45,2058,1.55E-04,0.085196709,0,vancouver_085
00006d27407c0e18f77d,2043,1.57E-04,0.060759787,1,vancouver_084
000002fb485cb75f4bb1,2055,1.48E-04,0.071714574,0,vancouver_088
000091a34aac8e323bae,2056,2.10E-04,0.061892164,0,vancouver_087
000010ff9c0d6abfd966,2032,2.59E-04,0.082698277,0,vancouver_114
0000153f04bf43a1e116,2029,4.58E-04,0.131660582,1,vancouver_113
0000d55254929ade925f,2131,3.51E-04,0.091124447,2,vancouver_116
0000080bd0fa5b61791b,2132,1.75E-04,0.068561031,2,vancouver_115
0000c1a23fef6145fd25,2036,2.06E-04,0.070192211,2,vancouver_112
0000e67b6531b568e863,2054,3.94E-05,0.028622254,0,vancouver_082
000031a04947d7ec2c3a,2039,1.27E-04,0.051592597,0,vancouver_083
000093c1bd7754f16b84,2053,2.73E-04,0.091696827,1,vancouver_067
0000363d21163a997b6a,2097,1.75E-04,0.086155833,3,vancouver_111
000047c0fa3713c38c90,2052,1.72E-04,0.060758068,1,vancouver_091
00001927d3fc372e1718,2059,1.82E-04,0.059054501,1,vancouver_089
0000216763a9588428bc,2060,1.85E-04,0.055979145,1,vancouver_081
0000b854ee82076738a1,2050,2.28E-04,0.073361647,1,vancouver_092
00006e2262606ef31c14,2121,1.24E-04,0.050828611,2,vancouver_060
0000abfad1deb1b62e8e,2048,6.08E-05,0.036839031,0,vancouver_053
0000863b2f168565b22e,2120,4.71E-05,0.027455942,1,vancouver_061
0000e3f18d996d976a6f,2118,3.34E-05,0.029523916,0,vancouver_063
0000018b641aef222b28,2119,3.91E-05,0.031655733,1,vancouver_062
0000c387bfcd81008ade,2112,7.45E-05,0.036742514,0,vancouver_064
0000bec5eb8193dc84b3,2095,1.05E-04,0.100257179,3,vancouver_048
0000d5ba6b55424239c5,2077,3.21E-05,0.033148041,0,vancouver_097
0000c1d98def08bdb06c,2078,4.26E-05,0.036871328,0,vancouver_027
000023299942366da259,2079,2.47E-05,0.021998208,0,vancouver_026
000063bcca4eb2cd3fd2,2080,2.46E-05,0.021725611,0,vancouver_025
00004580bdb810ea4d3d,2111,8.82E-05,0.040466246,0,vancouver_065
00003b325a7a1129d772,2101,1.11E-04,0.044114055,0,vancouver_079
0000de9f0b5664de73a8,2061,1.80E-04,0.063988314,2,vancouver_080
000024ef37050331801a,2069,8.43E-05,0.037020423,1,vancouver_076
00000a217efce1e09886,2070,5.52E-05,0.029825966,1,vancouver_075
00001f096b20817edfdc,2103,8.32E-05,0.042766992,1,vancouver_074
0000b25e6354f6fe4d3c,2090,1.22E-04,0.047608169,0,vancouver_093
00001e3afe19c55d3dd8,2086,1.41E-04,0.052915977,2,vancouver_107
00002e8c96b738e598b6,2038,1.90E-04,0.087013507,3,vancouver_108
0000c23179b12f0f5c0f,2041,7.70E-05,0.035927761,1,vancouver_031
0000c180ebfde47a3c42,2031,9.96E-05,0.042653632,1,vancouver_103
0000868e42cd015aa5b1,2089,1.11E-04,0.045327353,0,vancouver_094
000089c17974f998b8b7,2099,1.43E-04,0.052386549,2,vancouver_096
00000db08cfede90560a,2088,1.66E-04,0.054777316,2,vancouver_101
0000882b80e95c67ec40,2030,6.22E-05,0.035390925,1,vancouver_032
000084f4b1995435044a,2108,2.50E-04,0.069742395,4,vancouver_003
00006893cd41ff708a4d,2109,2.45E-04,0.076392775,2,vancouver_002
00008b88684fc701934a,2075,9.69E-05,0.041812972,1,vancouver_004
0000e1d1c895e453f1aa,2042,5.89E-05,0.030665213,1,vancouver_105
0000356a2aff45efdebe,2040,1.04E-04,0.049302111,0,vancouver_005
00000ac27f9e128cba4e,2128,1.48E-04,0.057039975,2,vancouver_007
00006af894fec05f1076,2127,6.70E-05,0.046216381,0,vancouver_006
000035939e815aee1aa2,2037,1.94E-04,0.067735814,3,vancouver_109
00002b4aa258614d557e,2144,1.54E-04,0.049114278,3,vancouver_009
0000c7e77d3ec421e03f,2143,2.02E-04,0.060051398,2,vancouver_008
0000491b38b8251f8519,2130,1.35E-04,0.045326302,2,vancouver_117
0000ab7461533db590fa,2098,1.72E-04,0.06157789,3,vancouver_110
00005000087f0f3da80a,2129,1.13E-04,0.043654064,1,vancouver_118
0000822f02020b9c2c3e,2035,1.95E-04,0.063392986,3,vancouver_010
0000b71a94fd9b6cf869,2110,1.26E-04,0.055040063,2,vancouver_001
00006edd47f613f5ea2d,2087,1.15E-04,0.053324927,1,vancouver_102
0000de15cb5516674c15,2093,8.34E-05,0.04942377,1,vancouver_100
00006a874baef8eab1df,2076,1.51E-05,0.026245179,0,vancouver_028
0000526799a6ce380de6,2062,6.70E-05,0.045060127,1,vancouver_098
0000e4742255628b2ee2,2115,1.15E-04,0.059649008,2,vancouver_099
0000d3cc33fc9cf2461e,2100,1.06E-04,0.046837959,2,vancouver_095
00006129d2eeb0312dfd,2113,8.90E-05,0.040694034,2,vancouver_072
0000181e64ae5c167f0a,2091,1.69E-04,0.055823686,2,vancouver_070
0000451d93e762139e0a,2092,1.81E-04,0.056724291,2,vancouver_069
00002bbd5ac51ba06089,2016,0.006083574,0.81649399,63,tokyo_011
0000d6a21134224c3e77,2014,0.0022715,0.405614905,28,tokyo_009
00004642714226ec906c,2013,0.003996962,0.923440625,34,tokyo_008
0000fba7c09fa2269698,2028,0.004864563,0.455809714,59,tokyo_023
0000927cc0f147754f32,2027,0.003475714,0.384178493,42,tokyo_022
00003531633b79290e5e,2026,0.005307652,0.467321398,65,tokyo_021
000081452cc9f7287ef4,2012,0.001371696,0.202044306,17,tokyo_007
00006fc15d82bb54bc03,2007,0.001032974,0.159134985,11,tokyo_002
000014b021ca1944cc42,2011,0.001006625,0.173043846,13,tokyo_006
00006db1424df1bc4498,2008,0.002051253,0.357921604,24,tokyo_003
