"nbhd_code","Prec_all"
"amsterdam_056",NA
"amsterdam_060",NA
"amsterdam_062",NA
"amsterdam_093",NA
"amsterdam_097",NA
"amsterdam_094",NA
"amsterdam_095",NA
"amsterdam_099",NA
"amsterdam_096",NA
"amsterdam_098",NA
"amsterdam_073",NA
"amsterdam_072",NA
"amsterdam_071",NA
"london_031",NA
"london_026",NA
"london_016",NA
"london_001",NA
"london_025",NA
"london_030",NA
"london_011",NA
"london_023",NA
"london_003",NA
"london_005",NA
"london_008",NA
"paris_012",1.80665781548898
"paris_016",1.77733610973069
"paris_019",1.88943733485559
"paris_018",1.80144770653884
"paris_020",1.94457698664628
"paris_011",1.88808500979162
"paris_010",1.88391774135721
"paris_003",1.89040565490723
"paris_004",1.8657938935738
"paris_002",1.76787321953154
"paris_009",1.74755656719208
"paris_001",1.74811784912904
"paris_006",1.7578258332205
"paris_007",1.74531842001137
"paris_008",1.74568456497274
"paris_017",1.73652323038539
"paris_015",1.80601668817897
"paris_014",1.76506149768829
"paris_013",1.80305887179656
"paris_005",1.79034398462762
"london_021",NA
"london_029",NA
"london_028",NA
"london_022",NA
"london_007",NA
"london_032",NA
"london_033",NA
"london_006",NA
"london_020",NA
"london_013",NA
"london_024",NA
"london_027",NA
"london_018",NA
"london_009",NA
"london_004",NA
"london_002",NA
"london_015",NA
"london_017",NA
"london_010",NA
"london_014",NA
"london_019",NA
"london_012",NA
"montreal_13",2.82732792729758
"montreal_27",2.80678682840283
"montreal_2",2.78400917779206
"montreal_5",2.91202398994927
"montreal_17",2.96076372001663
"montreal_7",2.95996052073499
"montreal_33",2.93684383651885
"montreal_3",2.87805002383877
"montreal_28",2.87572481386894
"montreal_4",2.88559862088373
"montreal_24",2.94071092490532
"montreal_34",2.92093420028687
"montreal_22",2.83410166370917
"montreal_25",2.8935079194425
"montreal_29",2.78981042126711
"montreal_15",2.81722953169154
"montreal_1",2.75189287734994
"montreal_19",2.77725774364275
"montreal_11",2.82246135399534
"montreal_14",2.86660632990682
"montreal_6",2.94918718821492
"montreal_18",2.96968167896264
"montreal_9",2.86671665899915
"montreal_16",2.80389188695716
"montreal_10",2.74871582082633
"montreal_12",2.96207914109154
"montreal_8",3.00612214751474
"montreal_32",2.98376176805306
"montreal_31",2.98067129820358
"montreal_20",2.98062658440323
"montreal_21",2.98505317064552
"montreal_26",3.00307115692026
"montreal_23",2.97589605633254
"montreal_30",2.99248771785262
"vancouver_039",3.94516253471375
"vancouver_040",3.95171667963038
"vancouver_041",3.94516253471375
"vancouver_042",3.94516253471375
"vancouver_035",4.0081582069397
"vancouver_034",4.0081582069397
"vancouver_030",4.0081582069397
"vancouver_106",4.0081582069397
"vancouver_033",4.0081582069397
"vancouver_036",4.0081582069397
"vancouver_037",3.97927685501793
"vancouver_038",4.0081582069397
"vancouver_043",3.97954494312748
"vancouver_044",4.0081582069397
"vancouver_071",3.98732884418751
"vancouver_047",4.0081582069397
"vancouver_046",4.028569107104
"vancouver_045",4.0081582069397
"vancouver_090",4.0081582069397
"vancouver_073",4.11426157186159
"vancouver_077",4.0405603018867
"vancouver_068",4.0081582069397
"vancouver_078",4.08682750319958
"vancouver_066",4.05554355092596
"vancouver_049",4.51066985238397
"vancouver_022",4.50714211447058
"vancouver_023",4.51071166992188
"vancouver_029",4.48354936271321
"vancouver_104",4.0081582069397
"vancouver_024",4.51071166992188
"vancouver_015",4.51071166992188
"vancouver_014",4.51071166992188
"vancouver_012",4.51071166992188
"vancouver_013",4.51071166992188
"vancouver_011",4.51071166992188
"vancouver_018",4.51071166992188
"vancouver_017",4.51071166992188
"vancouver_019",4.51071166992188
"vancouver_016",4.51071166992188
"vancouver_020",4.51071166992188
"vancouver_021",4.51071166992188
"vancouver_050",4.39765499088701
"vancouver_051",2.86637641556829
"vancouver_052",2.85749053955078
"vancouver_055",2.85749053955078
"vancouver_054",2.85749053955078
"vancouver_059",2.85749053955078
"vancouver_056",4.22849281101109
"vancouver_058",4.90889453887939
"vancouver_086",3.33415157566815
"vancouver_057",3.22970816072427
"vancouver_085",3.32093921636489
"vancouver_084",3.32622883745747
"vancouver_088",4.30898523330688
"vancouver_087",4.30898523330688
"vancouver_114",2.87213637637011
"vancouver_113",4.30898523330688
"vancouver_116",4.45278297122696
"vancouver_115",4.45493772553115
"vancouver_112",4.43282929453059
"vancouver_082",4.30898523330688
"vancouver_083",4.34717129672116
"vancouver_067",4.51732325088765
"vancouver_111",4.63928318023682
"vancouver_091",4.63928318023682
"vancouver_089",4.57744638900967
"vancouver_081",4.578922218829
"vancouver_092",4.51483804156683
"vancouver_060",3.22883081166284
"vancouver_053",2.85749053955078
"vancouver_061",4.51071166992188
"vancouver_063",4.51071166992188
"vancouver_062",4.51071166992188
"vancouver_064",4.51071166992188
"vancouver_048",4.51071166992188
"vancouver_097",4.51071166992188
"vancouver_027",4.51071166992188
"vancouver_026",4.51071166992188
"vancouver_025",4.51071166992188
"vancouver_065",4.51071166992188
"vancouver_079",4.52616242963065
"vancouver_080",4.45899423681235
"vancouver_076",4.23816156387329
"vancouver_075",4.23816156387329
"vancouver_074",4.23816156387329
"vancouver_093",4.23816156387329
"vancouver_107",4.23816156387329
"vancouver_108",4.49294393118521
"vancouver_031",4.23816156387329
"vancouver_103",4.23816156387329
"vancouver_094",4.23816156387329
"vancouver_096",4.1975455424742
"vancouver_101",4.18276711112384
"vancouver_032",4.23816156387329
"vancouver_003",4.18016761248113
"vancouver_002",4.12360763549805
"vancouver_004",4.23816156387329
"vancouver_105",4.23816156387329
"vancouver_005",4.23816156387329
"vancouver_007",4.23816156387329
"vancouver_006",4.23816156387329
"vancouver_109",4.50362788091782
"vancouver_009",4.32065089112173
"vancouver_008",4.63928318023682
"vancouver_117",4.63928318023682
"vancouver_110",4.63928318023682
"vancouver_118",4.63928318023682
"vancouver_010",4.63860918143049
"vancouver_001",4.12360763549805
"vancouver_102",4.12360763549805
"vancouver_100",4.12360763549805
"vancouver_028",4.12360763549805
"vancouver_098",4.12360763549805
"vancouver_099",4.12360763549805
"vancouver_095",4.161830676912
"vancouver_072",4.15147940315141
"vancouver_070",3.98985360464797
"vancouver_069",3.99952664292282
"tokyo_011",4.78719279638283
"tokyo_009",4.62818309143841
"tokyo_008",4.73597240518528
"tokyo_023",4.80887565929264
"tokyo_022",4.79514960731199
"tokyo_021",4.75251047845563
"tokyo_007",4.73959391791458
"tokyo_002",4.6747585282506
"tokyo_006",4.72249779591532
"tokyo_003",4.61262530331508
"tokyo_010",4.60435543124724
"tokyo_013",4.65070948812789
"tokyo_001",4.66454427248291
"tokyo_005",4.70815281652635
"tokyo_004",4.67394816908868
"tokyo_016",4.69879120639249
"tokyo_014",4.69128698967246
"tokyo_017",4.75584956969265
"tokyo_018",4.72766377417563
"tokyo_019",4.78665357603369
"tokyo_020",4.72544918438768
"tokyo_015",4.65758394149755
"tokyo_012",4.65474806888485
"melbourne_83",2.47811358510751
"melbourne_84",2.48054610302944
"melbourne_85",2.50357942276935
"melbourne_81",2.508136510849
"melbourne_82",2.51011858644433
"melbourne_56",2.6259356320382
"melbourne_54",2.56459439247962
"melbourne_57",2.60495700028511
"melbourne_53",2.521445123052
"melbourne_58",2.60044725733314
"melbourne_61",2.53712503781905
"melbourne_60",2.54175472259521
"melbourne_63",2.57527434180826
"melbourne_59",2.57539503789221
"melbourne_42",2.40144228935242
"melbourne_46",2.39437357868389
"melbourne_62",2.5155563251831
"melbourne_45",2.38909594956983
"melbourne_64",2.53707122339579
"melbourne_43",2.39992849133359
"melbourne_44",2.36783413915923
"melbourne_51",2.39122210719336
"melbourne_49",2.28161503687068
"melbourne_50",2.31644565894103
"melbourne_48",2.32066540745473
"melbourne_93",2.37822072791288
"melbourne_92",2.2961948179556
"melbourne_31",2.2679911752333
"melbourne_34",2.25609763309559
"melbourne_47",2.25581002235413
"melbourne_40",2.19677385826724
"melbourne_35",2.1753425353332
"melbourne_33",2.14429188904353
"melbourne_15",2.10195755958557
"melbourne_22",2.09497753967005
"melbourne_21",2.10250375359668
"melbourne_24",2.10450996917372
"melbourne_28",2.08284963420137
"melbourne_18",2.10195755958557
"melbourne_38",2.12669190791174
"melbourne_13",2.12577782472294
"melbourne_20",2.11128856568768
"melbourne_37",2.1225618394526
"melbourne_41",2.2440873957416
"melbourne_39",2.15837097167969
"melbourne_36",2.15837097167969
"melbourne_1",2.1555785239184
"melbourne_2",2.15837097167969
"melbourne_7",2.21279439573781
"melbourne_6",2.26705813407898
"melbourne_8",2.2286116819784
"melbourne_4",2.11998736975191
"melbourne_52",2.36077253201661
"melbourne_55",2.50265195694023
"melbourne_5",2.01848889356092
"melbourne_10",1.98197688655758
"melbourne_12",2.04426312446594
"melbourne_9",2.03303310485597
"melbourne_3",2.04656413090952
"melbourne_11",2.04426312446594
"melbourne_17",2.04314422386481
"melbourne_16",2.04426312446594
"melbourne_23",2.0048011659703
"melbourne_19",2.05007748170217
"melbourne_14",2.0189137289102
"melbourne_27",2.00115891172512
"melbourne_26",2.00386905670166
"melbourne_29",2.15301728248596
"melbourne_32",2.19303708153952
"melbourne_30",2.18795535347628
"melbourne_73",2.26634357744451
"melbourne_75",2.25906835241937
"melbourne_25",2.15301728248596
"melbourne_66",2.17060357449058
"melbourne_74",2.2669763047208
"melbourne_67",2.25490155788775
"melbourne_78",2.27290131407699
"melbourne_71",2.25920618994795
"melbourne_80",2.38471986136116
"melbourne_89",2.40989097311902
"melbourne_72",2.37295642711385
"melbourne_77",2.39628183636909
"melbourne_76",2.39478892090789
"melbourne_79",2.3873085975647
"melbourne_86",2.43505147665808
"melbourne_68",2.30153693019032
"melbourne_65",2.3106699701323
"melbourne_88",2.45416045188904
"melbourne_91",2.45054406467943
"melbourne_90",2.48229124352482
"melbourne_87",2.4849985678463
"melbourne_70",2.28865999231025
"melbourne_69",2.23744702611926
"losangeles_001",1.42758950622336
"losangeles_002",1.39708083306347
"losangeles_006",1.56207798430276
"losangeles_007",2.02658254013569
"losangeles_005",1.91316494008934
"losangeles_003",1.5569082842055
"losangeles_004",1.89822950611075
"losangeles_009",1.96106551972855
"losangeles_008",1.66340605263001
"losangeles_022",1.42509252498946
"losangeles_020",1.49068680411673
"losangeles_019",1.5088750648297
"losangeles_018",1.55056900423725
"losangeles_011",1.57357801089652
"losangeles_13",1.58662391023595
"losangeles_012",1.7050661348532
"losangeles_010",1.51526499254999
"losangeles_014",1.664086699923
"losangeles_015",1.79931091793497
"losangeles_016",1.61047719447527
"losangeles_017",1.54501365539687
"losangeles_021",1.49502313552453
"mexico_014",2.71768400613854
"mexico_005",2.6319488638035
"mexico_001",2.66832765189111
"mexico_010",2.7703341172944
"mexico_004",2.0066117765525
"mexico_016",1.93543498470839
"mexico_009",1.50308738405385
"mexico_013",1.54686640285421
"mexico_012",2.59333111880835
"mexico_007",1.42370634600195
"mexico_002",1.73822227089595
"mexico_011",1.91650986063472
"mexico_006",1.63926761294527
"mexico_015",1.39493743551585
"mexico_008",1.45111551651143
"mexico_003",1.94765013834343
"chicago_30",2.69575946920919
"chicago_59",2.75293025222149
"chicago_73",2.77459746032851
"chicago_61",2.80260234574526
"chicago_45",2.73867627035185
"chicago_46",2.77021506906333
"chicago_67",2.80721707785408
"chicago_9",2.79898882069887
"chicago_3",2.81970004988645
"chicago_4",2.81590084329183
"chicago_14",2.81216312269017
"chicago_12",2.7788467351437
"chicago_58",2.78001704970563
"chicago_13",2.76855512850979
"chicago_63",2.74089228469806
"chicago_20",2.70113818908133
"chicago_62",2.75131065287465
"chicago_65",2.91082961389285
"chicago_76",2.87787829263188
"chicago_6",2.79112095749566
"chicago_29",2.83376423934327
"chicago_33",2.89360388998045
"chicago_68",2.8216268060696
"chicago_36",2.87829437489245
"chicago_28",2.8251006603241
"chicago_47",2.72945183906257
"chicago_41",2.8042938709259
"chicago_48",2.8081317275951
"chicago_17",2.8251006603241
"chicago_55",2.84455191768684
"chicago_2",2.81984683933756
"chicago_10",2.82943882928471
"chicago_50",2.83349271090593
"chicago_25",2.82437683625939
"chicago_43",2.8348536491394
"chicago_42",2.81783487237735
"chicago_49",2.80487153669927
"chicago_75",2.73917691512209
"chicago_19",2.82850711611453
"chicago_32",2.76925040603785
"chicago_52",2.83402930519449
"chicago_64",2.8500709403827
"chicago_11",2.84508801420442
"chicago_26",2.85726411936485
"chicago_15",2.86099022269174
"chicago_70",2.848965883255
"chicago_23",2.82647806845659
"chicago_72",2.88118624687195
"chicago_16",2.82720114794181
"chicago_27",2.83111062364124
"chicago_69",2.87940941663043
"chicago_1",2.85923582687275
"chicago_71",2.83847379684448
"chicago_5",2.75860081978848
"chicago_56",2.72933196249994
"chicago_22",2.67592075797711
"chicago_54",2.71138071859802
"chicago_24",2.6833035105642
"chicago_35",2.7169942855835
"chicago_18",2.72638023821453
"chicago_44",2.71816084743367
"chicago_8",2.6992391075036
"chicago_57",2.70816999115788
"chicago_84",2.6834797940965
"chicago_34",2.68744603083198
"chicago_53",2.68380117416382
"chicago_31",2.69845151901245
"chicago_7",2.69479185013263
"chicago_40",2.68937373933968
"chicago_39",2.67549307690185
"chicago_74",2.67265912960518
"chicago_60",2.67003441052807
"chicago_21",2.67436841837608
"chicago_66",2.6587376222301
"chicago_51",2.6781724162728
"chicago_37",2.66618592521464
"chicago_38",2.66138025715177
"detroit_047",2.24486871619089
"detroit_046",2.24486470222473
"detroit_249",2.24138635540395
"detroit_059",2.24109500023856
"detroit_045",2.2345322280772
"detroit_044",2.24044194356811
"detroit_234",2.23649570769761
"detroit_048",2.2456910610199
"detroit_042",2.24255217292882
"detroit_040",2.24186073873631
"detroit_049",2.2456896813546
"detroit_175",2.2456910610199
"detroit_222",2.2456910610199
"detroit_177",2.2456910610199
"detroit_176",2.2456910610199
"detroit_153",2.2456910610199
"detroit_174",2.24518745956281
"detroit_251",2.2422173213578
"detroit_173",2.24229019191676
"detroit_160",2.19525456428528
"detroit_161",2.19640525530379
"detroit_233",2.19525456428528
"detroit_206",2.19525456428528
"detroit_162",2.19525456428528
"detroit_158",2.19525456428528
"detroit_164",2.19525456428528
"detroit_165",2.1963121264958
"detroit_166",2.23960113525391
"detroit_258",2.23956164571507
"detroit_167",2.23906051025421
"detroit_169",2.23960113525391
"detroit_171",2.23960113525391
"detroit_172",2.23960113525391
"detroit_170",2.23960113525391
"detroit_242",2.23960113525391
"detroit_039",2.23960113525391
"detroit_168",2.23841244807057
"detroit_178",2.23779158646279
"detroit_038",2.23960113525391
"detroit_037",2.23066595174953
"detroit_179",2.23712931086118
"detroit_180",2.22474444751114
"detroit_033",2.2257252250672
"detroit_032",2.22148426745449
"detroit_036",2.22567868232727
"detroit_043",2.22567868232727
"detroit_041",2.23459890547602
"detroit_035",2.22567868232727
"detroit_060",2.22567868232727
"detroit_064",2.22567868232727
"detroit_063",2.22567868232727
"detroit_061",2.22567868232727
"detroit_154",2.22567868232727
"detroit_058",2.2432577496472
"detroit_062",2.22567868232727
"detroit_257",2.22567868232727
"detroit_052",2.2211680530883
"detroit_053",2.22065813739345
"detroit_057",2.26588888926312
"detroit_054",2.26192051921995
"detroit_051",2.22148438856784
"detroit_050",2.22196491029019
"detroit_034",2.22263449609123
"detroit_275",2.19446182250977
"detroit_290",2.19446182250977
"detroit_294",2.19446182250977
"detroit_276",2.19446182250977
"detroit_232",2.19446182250977
"detroit_273",2.19446182250977
"detroit_256",2.19446182250977
"detroit_277",2.19446182250977
"detroit_246",2.19446182250977
"detroit_224",2.19446182250977
"detroit_270",2.19446182250977
"detroit_274",2.19446182250977
"detroit_289",2.19446182250977
"detroit_269",2.19698854417527
"detroit_283",2.19507501270483
"detroit_288",2.19465489701888
"detroit_284",2.19471057418363
"detroit_285",2.19525456428528
"detroit_287",2.19525456428528
"detroit_291",2.19525456428528
"detroit_293",2.19463897779734
"detroit_292",2.19525456428528
"detroit_163",2.19525456428528
"detroit_286",2.19525456428528
"detroit_279",2.19525456428528
"detroit_156",2.1990377157323
"detroit_157",2.19889569275626
"detroit_278",2.19917117448955
"detroit_280",2.19930031894358
"detroit_155",2.20334672927856
"detroit_115",2.20334672927856
"detroit_297",2.20334672927856
"detroit_114",2.20334672927856
"detroit_116",2.20438480859733
"detroit_281",2.20011110851543
"detroit_282",2.20578670168857
"detroit_250",2.20611095428467
"detroit_238",2.20611095428467
"detroit_124",2.20563642796785
"detroit_118",2.20611095428467
"detroit_123",2.20611095428467
"detroit_184",2.20611095428467
"detroit_197",2.20611095428467
"detroit_271",2.20539875034233
"detroit_272",2.19490591037209
"detroit_239",2.20611095428467
"detroit_152",2.23072577247382
"detroit_196",2.20611095428467
"detroit_194",2.20611095428467
"detroit_119",2.20611095428467
"detroit_027",2.23351363374134
"detroit_195",2.20611095428467
"detroit_098",2.21041070318773
"detroit_099",2.23862767219543
"detroit_193",2.20611095428467
"detroit_014",2.20611095428467
"detroit_122",2.20611095428467
"detroit_120",2.20611095428467
"detroit_121",2.20423456740977
"detroit_231",2.20611095428467
"detroit_185",2.20605068358702
"detroit_189",2.20462169928488
"detroit_191",2.20611095428467
"detroit_188",2.20225972560142
"detroit_192",2.20611087684088
"detroit_100",2.23862767219543
"detroit_144",2.21586268281805
"detroit_095",2.23038860529138
"detroit_148",2.20243444694199
"detroit_031",2.20098400115967
"detroit_229",2.2072401538314
"detroit_066",2.21535807599451
"detroit_028",2.20098400115967
"detroit_187",2.20098400115967
"detroit_254",2.20098400115967
"detroit_186",2.20098400115967
"detroit_253",2.20098400115967
"detroit_142",2.20098400115967
"detroit_030",2.20098400115967
"detroit_259",2.20132740682323
"detroit_105",2.20334672927856
"detroit_107",2.20866365763875
"detroit_092",2.21015334129333
"detroit_109",2.21015334129333
"detroit_108",2.21015334129333
"detroit_016",2.21015334129333
"detroit_237",2.21015334129333
"detroit_093",2.21015334129333
"detroit_009",2.20615379724902
"detroit_094",2.21015334129333
"detroit_262",2.21015334129333
"detroit_106",2.20334672927856
"detroit_295",2.20334672927856
"detroit_296",2.20334672927856
"detroit_159",2.1986832558275
"detroit_263",2.19879110379968
"detroit_083",2.18495082855225
"detroit_084",2.18495082855225
"detroit_081",2.18495082855225
"detroit_080",2.18495082855225
"detroit_068",2.24237955682787
"detroit_247",2.24342653696576
"detroit_079",2.18495082855225
"detroit_071",2.23595792665686
"detroit_070",2.2483036971215
"detroit_004",2.25775043824694
"detroit_082",2.20218432228318
"detroit_078",2.18657017088023
"detroit_006",2.2217847924597
"detroit_085",2.18495082855225
"detroit_086",2.19975736592457
"detroit_007",2.19741480792079
"detroit_087",2.19075866394588
"detroit_091",2.21015334129333
"detroit_088",2.19575997340891
"detroit_089",2.19186162756575
"detroit_090",2.21015334129333
"detroit_110",2.19480278617358
"detroit_111",2.25865645195304
"detroit_140",2.22384129877348
"detroit_141",2.20098400115967
"detroit_205",2.20098400115967
"detroit_026",2.20942524275431
"detroit_213",2.20098400115967
"detroit_214",2.21162073345228
"detroit_228",2.21572589874268
"detroit_227",2.21572589874268
"detroit_240",2.20874221229894
"detroit_012",2.21572589874268
"detroit_001",2.22523788445236
"detroit_204",2.20416978025947
"detroit_002",2.24792793476706
"detroit_202",2.23564568471457
"detroit_200",2.23644733428955
"detroit_212",2.26194190979004
"detroit_210",2.25885912125755
"detroit_211",2.26194190979004
"detroit_024",2.26194190979004
"detroit_236",2.26194190979004
"detroit_008",2.26194190979004
"detroit_010",2.26194190979004
"detroit_011",2.26197463669164
"detroit_221",2.26194190979004
"detroit_198",2.26108899568972
"detroit_260",2.26194190979004
"detroit_203",2.24450941811459
"detroit_199",2.23644733428955
"detroit_065",2.23644733428955
"detroit_025",2.23679820083895
"detroit_245",2.25132592333439
"detroit_020",2.26238782941641
"detroit_241",2.26522203492959
"detroit_029",2.27575662520003
"detroit_023",2.27509252902662
"detroit_021",2.27207561360438
"detroit_022",2.27394843101501
"detroit_019",2.26816413600551
"detroit_268",2.27394843101501
"detroit_209",2.27394039746993
"detroit_018",2.27145601928304
"detroit_005",2.2607704915629
"detroit_077",2.25755358012941
"detroit_076",2.26478658501288
"detroit_072",2.26257729530334
"detroit_075",2.26277127712878
"detroit_015",2.27355565433946
"detroit_143",2.26981095378274
"detroit_074",2.26257729530334
"detroit_243",2.26257729530334
"detroit_073",2.26257729530334
"detroit_136",2.26257729530334
"detroit_137",2.26129772444832
"detroit_138",2.26195142557469
"detroit_183",2.2601489269465
"detroit_255",2.27333501289421
"detroit_244",2.27394843101501
"detroit_017",2.27394843101501
"detroit_219",2.27086109891801
"detroit_264",2.26578597360087
"detroit_267",2.27394843101501
"detroit_003",2.2719762999477
"detroit_266",2.26624882556493
"detroit_265",2.25700712203979
"detroit_261",2.25712824030983
"detroit_220",2.25756639764084
"detroit_139",2.25862669944763
"detroit_182",2.25836825123342
"detroit_151",2.25862669944763
"detroit_181",2.25862669944763
"detroit_133",2.25862669944763
"detroit_126",2.2609295864222
"detroit_129",2.25991693284101
"detroit_134",2.26020723438517
"detroit_135",2.26092436295033
"detroit_128",2.26257729530334
"detroit_127",2.26257729530334
"detroit_132",2.26257729530334
"detroit_131",2.26257729530334
"detroit_069",2.26257729530334
"detroit_130",2.26263911228561
"detroit_067",2.26257729530334
"detroit_201",2.23644733428955
"detroit_216",2.22117174676367
"detroit_215",2.217137643274
"detroit_217",2.21572589874268
"detroit_226",2.21572589874268
"detroit_218",2.21572589874268
"detroit_013",2.2315903879002
"detroit_097",2.23895263671875
"detroit_096",2.23490981841062
"detroit_125",2.22792686626995
"detroit_223",2.23838887346655
"detroit_150",2.23315300817328
"detroit_235",2.22020687888643
"detroit_252",2.23685807291245
"detroit_146",2.21572589874268
"detroit_145",2.22996763995699
"detroit_225",2.21582674199339
"detroit_248",2.23862767219543
"detroit_102",2.23862767219543
"detroit_103",2.23862767219543
"detroit_207",2.23862767219543
"detroit_147",2.23862767219543
"detroit_149",2.23862767219543
"detroit_230",2.23862767219543
"detroit_104",2.24043793976212
"detroit_112",2.23862767219543
"detroit_113",2.23862767219543
"detroit_117",2.23877114445136
"detroit_190",2.25272894159346
"detroit_101",2.23457456687847
"detroit_055",2.26676004184177
"detroit_208",2.26888465881348
"detroit_056",2.26888465881348
"atlanta_120",3.27536979144726
"atlanta_018",3.30710925574775
"atlanta_001",3.29628610610962
"atlanta_013",3.13920894456494
"atlanta_105",3.00559054830249
"atlanta_108",2.99136328697205
"atlanta_008",3.09054168903409
"atlanta_077",3.08813088631203
"atlanta_083",3.09803864206046
"atlanta_089",3.06568574905396
"atlanta_084",3.06568574905396
"atlanta_020",3.09545985065711
"atlanta_081",3.09275867314559
"atlanta_082",3.10265779495239
"atlanta_038",3.08834642917363
"atlanta_037",3.09253123454764
"atlanta_055",3.0767586183018
"atlanta_025",3.07730280896609
"atlanta_104",3.01888608573551
"atlanta_118",3.01535683496604
"atlanta_026",3.0032026186486
"atlanta_024",3.07222467503201
"atlanta_101",3.07754182815552
"atlanta_069",3.07754182815552
"atlanta_126",3.07845341582864
"atlanta_064",3.07754182815552
"atlanta_027",3.1087075949349
"atlanta_074",3.11898831092416
"atlanta_070",3.10914056025948
"atlanta_125",3.11045099196342
"atlanta_014",3.15001768510649
"atlanta_028",3.26867785105881
"atlanta_045",3.23876118775491
"atlanta_079",3.11043334007263
"atlanta_068",3.09421442714151
"atlanta_065",3.10371981330816
"atlanta_114",3.07766847256537
"atlanta_050",3.10104907459802
"atlanta_066",3.11043334007263
"atlanta_109",3.11043334007263
"atlanta_106",3.11043334007263
"atlanta_067",3.11097076556318
"atlanta_075",3.11043334007263
"atlanta_049",3.11043334007263
"atlanta_012",3.11043334007263
"atlanta_052",3.1613863541471
"atlanta_041",3.17252192167967
"atlanta_048",3.16629583162351
"atlanta_034",3.21076035499573
"atlanta_060",3.21076035499573
"atlanta_103",3.21076035499573
"atlanta_035",3.18187499355238
"atlanta_112",3.14135643028615
"atlanta_040",3.08631359775869
"atlanta_097",3.18142871637898
"atlanta_029",3.09220073790737
"atlanta_005",3.09143799938566
"atlanta_036",3.09217977523804
"atlanta_039",3.08440536520879
"atlanta_053",3.07754182815552
"atlanta_051",3.07754182815552
"atlanta_056",3.07754182815552
"atlanta_063",3.07754182815552
"atlanta_054",3.07754182815552
"atlanta_078",3.09217977523804
"atlanta_094",3.09278706080914
"atlanta_116",3.09217977523804
"atlanta_095",3.09217977523804
"atlanta_091",3.09217977523804
"atlanta_092",3.09217977523804
"atlanta_093",3.0932974303192
"atlanta_122",3.09155801995927
"atlanta_121",3.08876666576034
"atlanta_090",3.09085269610116
"atlanta_073",3.08442609116186
"atlanta_123",3.09217977523804
"atlanta_009",3.09217977523804
"atlanta_107",3.09217977523804
"atlanta_007",3.09217977523804
"atlanta_006",3.08623929148276
"atlanta_110",3.12604434760411
"atlanta_129",3.23519723483041
"atlanta_010",3.09217977523804
"atlanta_085",3.14566478900227
"atlanta_096",3.09217977523804
"atlanta_135",3.20361621071227
"atlanta_115",3.19978919225709
"atlanta_086",3.21076035499573
"atlanta_030",3.21076035499573
"atlanta_061",3.21707411193215
"atlanta_087",3.25790759715971
"atlanta_072",3.30417759909899
"atlanta_117",3.2827136516571
"atlanta_019",3.15073371626231
"atlanta_004",3.28056924880732
"atlanta_111",3.28560289442024
"atlanta_011",3.29473001718795
"atlanta_102",3.25419578426772
"atlanta_100",3.17296705028021
"atlanta_119",3.16243847737968
"atlanta_130",3.08897499689521
"atlanta_002",3.09487550001245
"atlanta_003",3.08623576164246
"atlanta_127",3.08623576164246
"atlanta_128",3.08592371237622
"atlanta_133",3.08623576164246
"atlanta_132",3.08148283988824
"atlanta_131",3.09835167543956
"atlanta_099",3.14042828997983
"atlanta_124",3.0596687033832
"atlanta_088",3.09094192718177
"atlanta_021",3.08273766433298
"atlanta_022",3.10265779495239
"atlanta_080",3.10265779495239
"atlanta_023",3.10265779495239
"atlanta_098",3.1372178712747
"atlanta_134",3.14270980332438
"atlanta_113",3.1530870093815
"atlanta_032",3.2253997735875
"atlanta_057",3.20624804079694
"atlanta_062",3.22883820533752
"atlanta_071",3.24103556111198
"atlanta_058",3.22599702268861
"atlanta_059",3.22183617273792
"atlanta_047",3.22883820533752
"atlanta_042",3.21916422877104
"atlanta_033",3.24006084667471
"atlanta_043",3.23043308033979
"atlanta_044",3.28430227551872
"atlanta_031",3.27187328677704
"atlanta_017",3.28296003514337
"atlanta_015",3.29149951738412
"atlanta_046",3.25920487461161
"atlanta_076",3.25008867225978
"atlanta_016",3.29282740099569
"newyork_021",3.31524186684872
"newyork_055",2.51907548319507
"newyork_032",2.9220598847245
"newyork_039",2.41448885153144
"newyork_041",2.02299717720518
"newyork_040",2.95752668744873
"newyork_038",3.21113489315722
"newyork_037",3.20959811240584
"newyork_036",3.22229387695299
"newyork_035",3.28405812233093
"newyork_022",3.307171446162
"newyork_023",3.27968482418418
"newyork_020",3.24691897908617
"newyork_017",3.37601577791206
"newyork_016",3.39267321011605
"newyork_015",3.39953549428646
"newyork_014",3.44464703117818
"newyork_042",3.37022668175116
"newyork_050",3.31390084356986
"newyork_018",3.46864701761973
"newyork_024",3.407920690277
"newyork_025",3.2885724500164
"newyork_019",3.4946471937826
"newyork_027",3.37346695767582
"newyork_028",3.34720403534871
"newyork_029",3.29870366272805
"newyork_034",3.30802748169019
"newyork_033",3.22517630918312
"newyork_026",3.29606061690947
"newyork_030",3.26805039929137
"newyork_051",3.20239946157228
"newyork_031",3.24883822034167
"newyork_054",3.1986080491415
"newyork_052",3.15581967564239
"newyork_049",3.09369581277722
"newyork_048",3.08850515216707
"newyork_043",3.0654186289383
"newyork_044",3.01887974831755
"newyork_045",2.89946194856692
"newyork_047",2.95717641516428
"newyork_053",3.00028873239889
"newyork_046",3.00604779214747
"newyork_003",3.18559773140094
"newyork_009",3.23774875515061
"newyork_004",3.28090328613402
